"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"W10176979JJ","","horse",3,"Read","tire","Study1","M","Study Phase2",2301,"Recall2","USM"
"w10177080kt","car","horse",3,"Read","tire","Study1","M","Study Phase2",1038,"Recall2","USM"
"w10184089","car","horse",3,"Read","tire","Study1","M","Study Phase2",1102,"Recall2","USM"
"w10185331","horse","horse",3,"Read","tire","Study1","M","Study Phase2",5199,"Recall2","USM"
"w10192865SS","horse","horse",3,"Read","tire","Study1","M","Study Phase2",5909,"Recall2","USM"
"10129766MIB","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",1356,"Recall2","USM"
"10140033VDC","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",1383,"Recall2","USM"
"10176825K.L.","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",6716,"Recall2","USM"
"10187444CD","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",2052,"Recall2","USM"
"w10121326_RH","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",1269,"Recall2","USM"
"w1015236-COT","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",57,"Recall2","USM"
"w10171197se","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",1996,"Recall2","USM"
"w10176000_clb","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",1102,"Recall2","USM"
"W10176979JJ","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",2582,"Recall2","USM"
"w10177080kt","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",1278,"Recall2","USM"
"w10184089","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",3819,"Recall2","USM"
"w10185331","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",2588,"Recall2","USM"
"w10192865SS","fish","fish",3,"Read","tuna","Study1","F","Study Phase2",2698,"Recall2","USM"
"10129766MIB","car","charm",3,"Read","vehicle","Study1","U","Study Phase2",943,"Recall2","USM"
"10140033VDC","car","charm",3,"Read","vehicle","Study1","U","Study Phase2",1512,"Recall2","USM"
"10176825K.L.","","charm",3,"Read","vehicle","Study1","U","Study Phase2",5213,"Recall2","USM"
"10187444CD","car","charm",3,"Read","vehicle","Study1","U","Study Phase2",3480,"Recall2","USM"
"w10121326_RH","car","charm",3,"Read","vehicle","Study1","U","Study Phase2",1652,"Recall2","USM"
"w1015236-COT","car","charm",3,"Read","vehicle","Study1","U","Study Phase2",116,"Recall2","USM"
"w10171197se","car","charm",3,"Read","vehicle","Study1","U","Study Phase2",1142,"Recall2","USM"
"w10176000_clb","road","charm",3,"Read","vehicle","Study1","U","Study Phase2",1031,"Recall2","USM"
"W10176979JJ","","charm",3,"Read","vehicle","Study1","U","Study Phase2",1719,"Recall2","USM"
"w10177080kt","car","charm",3,"Read","vehicle","Study1","U","Study Phase2",1362,"Recall2","USM"
"w10184089","car","charm",3,"Read","vehicle","Study1","U","Study Phase2",1224,"Recall2","USM"
"w10185331","charm","charm",3,"Read","vehicle","Study1","U","Study Phase2",4765,"Recall2","USM"
"w10192865SS","","charm",3,"Read","vehicle","Study1","U","Study Phase2",4866,"Recall2","USM"
"10129766MIB","money","money",3,"Read","wage","Study1","F","Study Phase2",733,"Recall2","USM"
"10140033VDC","pay","money",3,"Read","wage","Study1","F","Study Phase2",1239,"Recall2","USM"
"10176825K.L.","money","money",3,"Read","wage","Study1","F","Study Phase2",7432,"Recall2","USM"
"10187444CD","","money",3,"Read","wage","Study1","F","Study Phase2",1076,"Recall2","USM"
"w10121326_RH","","money",3,"Read","wage","Study1","F","Study Phase2",2789,"Recall2","USM"
"w1015236-COT","money","money",3,"Read","wage","Study1","F","Study Phase2",541,"Recall2","USM"
"w10171197se","money","money",3,"Read","wage","Study1","F","Study Phase2",1817,"Recall2","USM"
"w10176000_clb","money","money",3,"Read","wage","Study1","F","Study Phase2",963,"Recall2","USM"
"W10176979JJ","","money",3,"Read","wage","Study1","F","Study Phase2",3127,"Recall2","USM"
"w10177080kt","money","money",3,"Read","wage","Study1","F","Study Phase2",1849,"Recall2","USM"
"w10184089","pay","money",3,"Read","wage","Study1","F","Study Phase2",2942,"Recall2","USM"
"w10185331","money","money",3,"Read","wage","Study1","F","Study Phase2",4411,"Recall2","USM"
"w10192865SS","money","money",3,"Read","wage","Study1","F","Study Phase2",2396,"Recall2","USM"
"10129766MIB","bank","sentence",3,"Read","word","Study1","F","Study Phase2",1315,"Recall2","USM"
"10140033VDC","play","sentence",3,"Read","word","Study1","F","Study Phase2",1515,"Recall2","USM"
"10176825K.L.","","sentence",3,"Read","word","Study1","F","Study Phase2",6313,"Recall2","USM"
"10187444CD","speak","sentence",3,"Read","word","Study1","F","Study Phase2",1620,"Recall2","USM"
"w10121326_RH","sentence","sentence",3,"Read","word","Study1","F","Study Phase2",1192,"Recall2","USM"
"w1015236-COT","thing","sentence",3,"Read","word","Study1","F","Study Phase2",167,"Recall2","USM"
"w10171197se","","sentence",3,"Read","word","Study1","F","Study Phase2",1195,"Recall2","USM"
"w10176000_clb","sentence ","sentence",3,"Read","word","Study1","F","Study Phase2",2047,"Recall2","USM"
"W10176979JJ","","sentence",3,"Read","word","Study1","F","Study Phase2",1735,"Recall2","USM"
"w10177080kt","sentence","sentence",3,"Read","word","Study1","F","Study Phase2",1266,"Recall2","USM"
"w10184089","sentence","sentence",3,"Read","word","Study1","F","Study Phase2",1243,"Recall2","USM"
"w10185331","sentence","sentence",3,"Read","word","Study1","F","Study Phase2",3924,"Recall2","USM"
"w10192865SS","sentence","sentence",3,"Read","word","Study1","F","Study Phase2",1962,"Recall2","USM"
"10129766MIB","string","rough",3,"Read","worm","Study1","M","Study Phase2",976,"Recall2","USM"
"10140033VDC","rough","rough",3,"Read","worm","Study1","M","Study Phase2",1422,"Recall2","USM"
"10176825K.L.","hard","rough",3,"Read","worm","Study1","M","Study Phase2",6675,"Recall2","USM"
"10187444CD","dirt","rough",3,"Read","worm","Study1","M","Study Phase2",1003,"Recall2","USM"
"w10121326_RH","sticky","rough",3,"Read","worm","Study1","M","Study Phase2",958,"Recall2","USM"
"w1015236-COT","earth","rough",3,"Read","worm","Study1","M","Study Phase2",346,"Recall2","USM"
"w10171197se","rough","rough",3,"Read","worm","Study1","M","Study Phase2",1039,"Recall2","USM"
"w10176000_clb","sliver","rough",3,"Read","worm","Study1","M","Study Phase2",733,"Recall2","USM"
"W10176979JJ","","rough",3,"Read","worm","Study1","M","Study Phase2",2523,"Recall2","USM"
"w10177080kt","animal","rough",3,"Read","worm","Study1","M","Study Phase2",1213,"Recall2","USM"
"w10184089","","rough",3,"Read","worm","Study1","M","Study Phase2",798,"Recall2","USM"
"w10185331","rough","rough",3,"Read","worm","Study1","M","Study Phase2",4869,"Recall2","USM"
"w10192865SS","rough","rough",3,"Read","worm","Study1","M","Study Phase2",6322,"Recall2","USM"
"w10131227_grd","sleeve ","razor",1,"Read","arm","Study2","M","Study Phase2",972,"Recall2","USM"
"W10140113ED","razor","razor",1,"Read","arm","Study2","M","Study Phase2",3212,"Recall2","USM"
"w10154105DM","","razor",1,"Read","arm","Study2","M","Study Phase2",4787,"Recall2","USM"
"w10157700_CJP","leg","razor",1,"Read","arm","Study2","M","Study Phase2",1120,"Recall2","USM"
"w10161018@usm.edu_JRM","leg","razor",1,"Read","arm","Study2","M","Study Phase2",1364,"Recall2","USM"
"w10169795_mls","hand","razor",1,"Read","arm","Study2","M","Study Phase2",735,"Recall2","USM"
"W10173435VPS","leg","razor",1,"Read","arm","Study2","M","Study Phase2",3646,"Recall2","USM"
"w10175420MM","leg","razor",1,"Read","arm","Study2","M","Study Phase2",260,"Recall2","USM"
"w10175528_CLJ","","razor",1,"Read","arm","Study2","M","Study Phase2",352,"Recall2","USM"
"w10183245_ara","leg","razor",1,"Read","arm","Study2","M","Study Phase2",1604,"Recall2","USM"
"W10192914_JML","body","razor",1,"Read","arm","Study2","M","Study Phase2",2248,"Recall2","USM"
"W10194212_mpn","","razor",1,"Read","arm","Study2","M","Study Phase2",1565,"Recall2","USM"
"w547558","leg","razor",1,"Read","arm","Study2","M","Study Phase2",680,"Recall2","USM"
"w10131227_grd","class","wolf",1,"Read","art","Study2","U","Study Phase2",725,"Recall2","USM"
"W10140113ED","","wolf",1,"Read","art","Study2","U","Study Phase2",507,"Recall2","USM"
"w10154105DM","paint","wolf",1,"Read","art","Study2","U","Study Phase2",1897,"Recall2","USM"
"w10157700_CJP","wolf","wolf",1,"Read","art","Study2","U","Study Phase2",1291,"Recall2","USM"
"w10161018@usm.edu_JRM","","wolf",1,"Read","art","Study2","U","Study Phase2",959,"Recall2","USM"
"w10169795_mls","wall","wolf",1,"Read","art","Study2","U","Study Phase2",460,"Recall2","USM"
"W10173435VPS","create","wolf",1,"Read","art","Study2","U","Study Phase2",2215,"Recall2","USM"
"w10175420MM","paint","wolf",1,"Read","art","Study2","U","Study Phase2",474,"Recall2","USM"
"w10175528_CLJ","","wolf",1,"Read","art","Study2","U","Study Phase2",415,"Recall2","USM"
"w10183245_ara","","wolf",1,"Read","art","Study2","U","Study Phase2",4139,"Recall2","USM"
"W10192914_JML","","wolf",1,"Read","art","Study2","U","Study Phase2",1616,"Recall2","USM"
"W10194212_mpn","","wolf",1,"Read","art","Study2","U","Study Phase2",1800,"Recall2","USM"
"w547558","painting","wolf",1,"Read","art","Study2","U","Study Phase2",875,"Recall2","USM"
"w10131227_grd","","bronze",1,"Read","artery","Study2","U","Study Phase2",2032,"Recall2","USM"
"W10140113ED","vessell","bronze",1,"Read","artery","Study2","U","Study Phase2",1192,"Recall2","USM"
"w10154105DM","bronze","bronze",1,"Read","artery","Study2","U","Study Phase2",3517,"Recall2","USM"
"w10157700_CJP","blood","bronze",1,"Read","artery","Study2","U","Study Phase2",1947,"Recall2","USM"
"w10161018@usm.edu_JRM","","bronze",1,"Read","artery","Study2","U","Study Phase2",983,"Recall2","USM"
"w10169795_mls","heat","bronze",1,"Read","artery","Study2","U","Study Phase2",506,"Recall2","USM"
"W10173435VPS","copper","bronze",1,"Read","artery","Study2","U","Study Phase2",2326,"Recall2","USM"
"w10175420MM","blood","bronze",1,"Read","artery","Study2","U","Study Phase2",362,"Recall2","USM"
"w10175528_CLJ","","bronze",1,"Read","artery","Study2","U","Study Phase2",700,"Recall2","USM"
"w10183245_ara","heart","bronze",1,"Read","artery","Study2","U","Study Phase2",17506,"Recall2","USM"
"W10192914_JML","bronze","bronze",1,"Read","artery","Study2","U","Study Phase2",2169,"Recall2","USM"
"W10194212_mpn","heart","bronze",1,"Read","artery","Study2","U","Study Phase2",980,"Recall2","USM"
"w547558","bronze","bronze",1,"Read","artery","Study2","U","Study Phase2",1187,"Recall2","USM"
"w10131227_grd","","clothes",1,"Read","attire","Study2","F","Study Phase2",607,"Recall2","USM"
"W10140113ED","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",614,"Recall2","USM"
"w10154105DM","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",2577,"Recall2","USM"
"w10157700_CJP","formal","clothes",1,"Read","attire","Study2","F","Study Phase2",1630,"Recall2","USM"
"w10161018@usm.edu_JRM","","clothes",1,"Read","attire","Study2","F","Study Phase2",1671,"Recall2","USM"
"w10169795_mls","clothing","clothes",1,"Read","attire","Study2","F","Study Phase2",816,"Recall2","USM"
"W10173435VPS","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",2599,"Recall2","USM"
"w10175420MM","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",886,"Recall2","USM"
"w10175528_CLJ","","clothes",1,"Read","attire","Study2","F","Study Phase2",350,"Recall2","USM"
"w10183245_ara","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",1754,"Recall2","USM"
"W10192914_JML","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",1095,"Recall2","USM"
"W10194212_mpn","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",1169,"Recall2","USM"
"w547558","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",1911,"Recall2","USM"
"w10131227_grd","horn","horn",1,"Read","bench","Study2","U","Study Phase2",6829,"Recall2","USM"
"W10140113ED","","horn",1,"Read","bench","Study2","U","Study Phase2",462,"Recall2","USM"
"w10154105DM","sit","horn",1,"Read","bench","Study2","U","Study Phase2",2032,"Recall2","USM"
"w10157700_CJP","sit","horn",1,"Read","bench","Study2","U","Study Phase2",1593,"Recall2","USM"
"w10161018@usm.edu_JRM","","horn",1,"Read","bench","Study2","U","Study Phase2",1662,"Recall2","USM"
"w10169795_mls","press","horn",1,"Read","bench","Study2","U","Study Phase2",434,"Recall2","USM"
"W10173435VPS","seat","horn",1,"Read","bench","Study2","U","Study Phase2",3966,"Recall2","USM"
"w10175420MM","sit","horn",1,"Read","bench","Study2","U","Study Phase2",728,"Recall2","USM"
"w10175528_CLJ","","horn",1,"Read","bench","Study2","U","Study Phase2",192,"Recall2","USM"
"w10183245_ara","","horn",1,"Read","bench","Study2","U","Study Phase2",1935,"Recall2","USM"
"W10192914_JML","","horn",1,"Read","bench","Study2","U","Study Phase2",1729,"Recall2","USM"
"W10194212_mpn","park","horn",1,"Read","bench","Study2","U","Study Phase2",1496,"Recall2","USM"
"w547558","horn","horn",1,"Read","bench","Study2","U","Study Phase2",902,"Recall2","USM"
"w10131227_grd","fly ","heavy",1,"Read","bird","Study2","M","Study Phase2",1321,"Recall2","USM"
"W10140113ED","","heavy",1,"Read","bird","Study2","M","Study Phase2",706,"Recall2","USM"
"w10154105DM","","heavy",1,"Read","bird","Study2","M","Study Phase2",1419,"Recall2","USM"
"w10157700_CJP","call","heavy",1,"Read","bird","Study2","M","Study Phase2",1125,"Recall2","USM"
"w10161018@usm.edu_JRM","","heavy",1,"Read","bird","Study2","M","Study Phase2",1068,"Recall2","USM"
"w10169795_mls","call","heavy",1,"Read","bird","Study2","M","Study Phase2",659,"Recall2","USM"
"W10173435VPS","heavy","heavy",1,"Read","bird","Study2","M","Study Phase2",8127,"Recall2","USM"
"w10175420MM","fly","heavy",1,"Read","bird","Study2","M","Study Phase2",1137,"Recall2","USM"
"w10175528_CLJ","","heavy",1,"Read","bird","Study2","M","Study Phase2",371,"Recall2","USM"
"w10183245_ara","fly","heavy",1,"Read","bird","Study2","M","Study Phase2",9355,"Recall2","USM"
"W10192914_JML","","heavy",1,"Read","bird","Study2","M","Study Phase2",1215,"Recall2","USM"
"W10194212_mpn","heavy","heavy",1,"Read","bird","Study2","M","Study Phase2",1084,"Recall2","USM"
"w547558","heavy","heavy",1,"Read","bird","Study2","M","Study Phase2",867,"Recall2","USM"
"w10131227_grd","","fire",1,"Read","blaze","Study2","F","Study Phase2",395,"Recall2","USM"
"W10140113ED","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",1219,"Recall2","USM"
"w10154105DM","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",6387,"Recall2","USM"
"w10157700_CJP","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",918,"Recall2","USM"
"w10161018@usm.edu_JRM","","fire",1,"Read","blaze","Study2","F","Study Phase2",952,"Recall2","USM"
"w10169795_mls","fire ","fire",1,"Read","blaze","Study2","F","Study Phase2",223,"Recall2","USM"
"W10173435VPS","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",4468,"Recall2","USM"
"w10175420MM","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",1243,"Recall2","USM"
"w10175528_CLJ","","fire",1,"Read","blaze","Study2","F","Study Phase2",324,"Recall2","USM"
"w10183245_ara","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",3337,"Recall2","USM"
"W10192914_JML","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",971,"Recall2","USM"
"W10194212_mpn","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",762,"Recall2","USM"
"w547558","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",941,"Recall2","USM"
"w10131227_grd","","ounce",1,"Read","both","Study2","U","Study Phase2",4775,"Recall2","USM"
"W10140113ED","neither","ounce",1,"Read","both","Study2","U","Study Phase2",571,"Recall2","USM"
"w10154105DM","two","ounce",1,"Read","both","Study2","U","Study Phase2",2380,"Recall2","USM"
"w10157700_CJP","together ","ounce",1,"Read","both","Study2","U","Study Phase2",1420,"Recall2","USM"
"w10161018@usm.edu_JRM","","ounce",1,"Read","both","Study2","U","Study Phase2",1023,"Recall2","USM"
"w10169795_mls","","ounce",1,"Read","both","Study2","U","Study Phase2",396,"Recall2","USM"
"W10173435VPS","together","ounce",1,"Read","both","Study2","U","Study Phase2",4344,"Recall2","USM"
"w10175420MM","neither","ounce",1,"Read","both","Study2","U","Study Phase2",461,"Recall2","USM"
"w10175528_CLJ","","ounce",1,"Read","both","Study2","U","Study Phase2",242,"Recall2","USM"
"w10183245_ara","","ounce",1,"Read","both","Study2","U","Study Phase2",2661,"Recall2","USM"
"W10192914_JML","","ounce",1,"Read","both","Study2","U","Study Phase2",1386,"Recall2","USM"
"W10194212_mpn","same","ounce",1,"Read","both","Study2","U","Study Phase2",888,"Recall2","USM"
"w547558","ounce","ounce",1,"Read","both","Study2","U","Study Phase2",785,"Recall2","USM"
"w10131227_grd","water","water",1,"Read","bridge","Study2","F","Study Phase2",916,"Recall2","USM"
"W10140113ED","water","water",1,"Read","bridge","Study2","F","Study Phase2",1488,"Recall2","USM"
"w10154105DM","gap","water",1,"Read","bridge","Study2","F","Study Phase2",2223,"Recall2","USM"
"w10157700_CJP","water","water",1,"Read","bridge","Study2","F","Study Phase2",1599,"Recall2","USM"
"w10161018@usm.edu_JRM","","water",1,"Read","bridge","Study2","F","Study Phase2",1052,"Recall2","USM"
"w10169795_mls","","water",1,"Read","bridge","Study2","F","Study Phase2",626,"Recall2","USM"
"W10173435VPS","water","water",1,"Read","bridge","Study2","F","Study Phase2",2250,"Recall2","USM"
"w10175420MM","water","water",1,"Read","bridge","Study2","F","Study Phase2",308,"Recall2","USM"
"w10175528_CLJ","","water",1,"Read","bridge","Study2","F","Study Phase2",425,"Recall2","USM"
"w10183245_ara","water","water",1,"Read","bridge","Study2","F","Study Phase2",2226,"Recall2","USM"
"W10192914_JML","","water",1,"Read","bridge","Study2","F","Study Phase2",1061,"Recall2","USM"
"W10194212_mpn","water","water",1,"Read","bridge","Study2","F","Study Phase2",1214,"Recall2","USM"
"w547558","water","water",1,"Read","bridge","Study2","F","Study Phase2",935,"Recall2","USM"
"w10131227_grd","plant ","plant",1,"Read","cactus","Study2","F","Study Phase2",1611,"Recall2","USM"
"W10140113ED","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",1085,"Recall2","USM"
"w10154105DM","","plant",1,"Read","cactus","Study2","F","Study Phase2",2890,"Recall2","USM"
"w10157700_CJP","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",1273,"Recall2","USM"
"w10161018@usm.edu_JRM","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",1000,"Recall2","USM"
"w10169795_mls","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",522,"Recall2","USM"
"W10173435VPS","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",1846,"Recall2","USM"
"w10175420MM","tree","plant",1,"Read","cactus","Study2","F","Study Phase2",730,"Recall2","USM"
"w10175528_CLJ","","plant",1,"Read","cactus","Study2","F","Study Phase2",307,"Recall2","USM"
"w10183245_ara","poke","plant",1,"Read","cactus","Study2","F","Study Phase2",14591,"Recall2","USM"
"W10192914_JML","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",1779,"Recall2","USM"
"W10194212_mpn","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",966,"Recall2","USM"
"w547558","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",905,"Recall2","USM"
"w10131227_grd","","leg",1,"Read","cash","Study2","U","Study Phase2",56326,"Recall2","USM"
"W10140113ED","money","leg",1,"Read","cash","Study2","U","Study Phase2",569,"Recall2","USM"
"w10154105DM","leg","leg",1,"Read","cash","Study2","U","Study Phase2",4854,"Recall2","USM"
"w10157700_CJP","money ","leg",1,"Read","cash","Study2","U","Study Phase2",1334,"Recall2","USM"
"w10161018@usm.edu_JRM","","leg",1,"Read","cash","Study2","U","Study Phase2",1327,"Recall2","USM"
"w10169795_mls","money","leg",1,"Read","cash","Study2","U","Study Phase2",619,"Recall2","USM"
"W10173435VPS","spend","leg",1,"Read","cash","Study2","U","Study Phase2",1796,"Recall2","USM"
"w10175420MM","money","leg",1,"Read","cash","Study2","U","Study Phase2",364,"Recall2","USM"
"w10175528_CLJ","","leg",1,"Read","cash","Study2","U","Study Phase2",450,"Recall2","USM"
"w10183245_ara","money","leg",1,"Read","cash","Study2","U","Study Phase2",1529,"Recall2","USM"
"W10192914_JML","money","leg",1,"Read","cash","Study2","U","Study Phase2",1076,"Recall2","USM"
"W10194212_mpn","money","leg",1,"Read","cash","Study2","U","Study Phase2",2616,"Recall2","USM"
"w547558","leg","leg",1,"Read","cash","Study2","U","Study Phase2",1126,"Recall2","USM"
"w10131227_grd","red","red",1,"Read","cherry","Study2","F","Study Phase2",853,"Recall2","USM"
"W10140113ED","red","red",1,"Read","cherry","Study2","F","Study Phase2",426,"Recall2","USM"
"w10154105DM","red","red",1,"Read","cherry","Study2","F","Study Phase2",1768,"Recall2","USM"
"w10157700_CJP","red","red",1,"Read","cherry","Study2","F","Study Phase2",1211,"Recall2","USM"
"w10161018@usm.edu_JRM","","red",1,"Read","cherry","Study2","F","Study Phase2",1131,"Recall2","USM"
"w10169795_mls","","red",1,"Read","cherry","Study2","F","Study Phase2",471,"Recall2","USM"
"W10173435VPS","red","red",1,"Read","cherry","Study2","F","Study Phase2",1557,"Recall2","USM"
"w10175420MM","red","red",1,"Read","cherry","Study2","F","Study Phase2",925,"Recall2","USM"
"w10175528_CLJ","","red",1,"Read","cherry","Study2","F","Study Phase2",192,"Recall2","USM"
"w10183245_ara","red","red",1,"Read","cherry","Study2","F","Study Phase2",25593,"Recall2","USM"
"W10192914_JML","","red",1,"Read","cherry","Study2","F","Study Phase2",1331,"Recall2","USM"
"W10194212_mpn","red","red",1,"Read","cherry","Study2","F","Study Phase2",2166,"Recall2","USM"
"w547558","red","red",1,"Read","cherry","Study2","F","Study Phase2",895,"Recall2","USM"
"w10131227_grd","cold ","cold",1,"Read","chill","Study2","F","Study Phase2",1198,"Recall2","USM"
"W10140113ED","relax","cold",1,"Read","chill","Study2","F","Study Phase2",574,"Recall2","USM"
"w10154105DM","cold","cold",1,"Read","chill","Study2","F","Study Phase2",2532,"Recall2","USM"
"w10157700_CJP","cold","cold",1,"Read","chill","Study2","F","Study Phase2",1082,"Recall2","USM"
"w10161018@usm.edu_JRM","","cold",1,"Read","chill","Study2","F","Study Phase2",987,"Recall2","USM"
"w10169795_mls","","cold",1,"Read","chill","Study2","F","Study Phase2",780,"Recall2","USM"
"W10173435VPS","cold","cold",1,"Read","chill","Study2","F","Study Phase2",9238,"Recall2","USM"
"w10175420MM","cool","cold",1,"Read","chill","Study2","F","Study Phase2",600,"Recall2","USM"
"w10175528_CLJ","","cold",1,"Read","chill","Study2","F","Study Phase2",288,"Recall2","USM"
"w10183245_ara","cold","cold",1,"Read","chill","Study2","F","Study Phase2",1650,"Recall2","USM"
"W10192914_JML","","cold",1,"Read","chill","Study2","F","Study Phase2",872,"Recall2","USM"
"W10194212_mpn","","cold",1,"Read","chill","Study2","F","Study Phase2",1339,"Recall2","USM"
"w547558","cold","cold",1,"Read","chill","Study2","F","Study Phase2",658,"Recall2","USM"
"w10131227_grd","","hammer",1,"Read","chisel","Study2","F","Study Phase2",1121,"Recall2","USM"
"W10140113ED","","hammer",1,"Read","chisel","Study2","F","Study Phase2",469,"Recall2","USM"
"w10154105DM","chimney","hammer",1,"Read","chisel","Study2","F","Study Phase2",3640,"Recall2","USM"
"w10157700_CJP","stone","hammer",1,"Read","chisel","Study2","F","Study Phase2",820,"Recall2","USM"
"w10161018@usm.edu_JRM","","hammer",1,"Read","chisel","Study2","F","Study Phase2",1150,"Recall2","USM"
"w10169795_mls","shovel","hammer",1,"Read","chisel","Study2","F","Study Phase2",672,"Recall2","USM"
"W10173435VPS","stone","hammer",1,"Read","chisel","Study2","F","Study Phase2",3525,"Recall2","USM"
"w10175420MM","art","hammer",1,"Read","chisel","Study2","F","Study Phase2",465,"Recall2","USM"
"w10175528_CLJ","","hammer",1,"Read","chisel","Study2","F","Study Phase2",171,"Recall2","USM"
"w10183245_ara","","hammer",1,"Read","chisel","Study2","F","Study Phase2",1743,"Recall2","USM"
"W10192914_JML","wood","hammer",1,"Read","chisel","Study2","F","Study Phase2",966,"Recall2","USM"
"W10194212_mpn","","hammer",1,"Read","chisel","Study2","F","Study Phase2",1548,"Recall2","USM"
"w547558","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",843,"Recall2","USM"
"w10131227_grd","knife","cut",1,"Read","chop","Study2","F","Study Phase2",1580,"Recall2","USM"
"W10140113ED","cut","cut",1,"Read","chop","Study2","F","Study Phase2",467,"Recall2","USM"
"w10154105DM","cut","cut",1,"Read","chop","Study2","F","Study Phase2",1971,"Recall2","USM"
"w10157700_CJP","meet ","cut",1,"Read","chop","Study2","F","Study Phase2",1447,"Recall2","USM"
"w10161018@usm.edu_JRM","pork","cut",1,"Read","chop","Study2","F","Study Phase2",1752,"Recall2","USM"
"w10169795_mls","pork","cut",1,"Read","chop","Study2","F","Study Phase2",1020,"Recall2","USM"
"W10173435VPS","cut","cut",1,"Read","chop","Study2","F","Study Phase2",4316,"Recall2","USM"
"w10175420MM","cut","cut",1,"Read","chop","Study2","F","Study Phase2",985,"Recall2","USM"
"w10175528_CLJ","","cut",1,"Read","chop","Study2","F","Study Phase2",483,"Recall2","USM"
"w10183245_ara","","cut",1,"Read","chop","Study2","F","Study Phase2",1865,"Recall2","USM"
"W10192914_JML","","cut",1,"Read","chop","Study2","F","Study Phase2",1082,"Recall2","USM"
"W10194212_mpn","","cut",1,"Read","chop","Study2","F","Study Phase2",1274,"Recall2","USM"
"w547558","block","cut",1,"Read","chop","Study2","F","Study Phase2",974,"Recall2","USM"
"w10131227_grd","","nurse",1,"Read","court","Study2","M","Study Phase2",2256,"Recall2","USM"
"W10140113ED","","nurse",1,"Read","court","Study2","M","Study Phase2",494,"Recall2","USM"
"w10154105DM","nurse","nurse",1,"Read","court","Study2","M","Study Phase2",5492,"Recall2","USM"
"w10157700_CJP","ball","nurse",1,"Read","court","Study2","M","Study Phase2",1208,"Recall2","USM"
"w10161018@usm.edu_JRM","","nurse",1,"Read","court","Study2","M","Study Phase2",973,"Recall2","USM"
"w10169795_mls","case","nurse",1,"Read","court","Study2","M","Study Phase2",433,"Recall2","USM"
"W10173435VPS","law","nurse",1,"Read","court","Study2","M","Study Phase2",3482,"Recall2","USM"
"w10175420MM","lawyer","nurse",1,"Read","court","Study2","M","Study Phase2",311,"Recall2","USM"
"w10175528_CLJ","","nurse",1,"Read","court","Study2","M","Study Phase2",491,"Recall2","USM"
"w10183245_ara","","nurse",1,"Read","court","Study2","M","Study Phase2",1396,"Recall2","USM"
"W10192914_JML","case","nurse",1,"Read","court","Study2","M","Study Phase2",1141,"Recall2","USM"
"W10194212_mpn","nurse","nurse",1,"Read","court","Study2","M","Study Phase2",994,"Recall2","USM"
"w547558","nurse","nurse",1,"Read","court","Study2","M","Study Phase2",1150,"Recall2","USM"
"w10131227_grd","","business",1,"Read","death","Study2","U","Study Phase2",4631,"Recall2","USM"
"W10140113ED","business","business",1,"Read","death","Study2","U","Study Phase2",1723,"Recall2","USM"
"w10154105DM","business","business",1,"Read","death","Study2","U","Study Phase2",2359,"Recall2","USM"
