"Username","Stimuli.Cue","Stimuli.Answer","Stimuli.Stimuli.Notes","Response.JOL"
"609a3eb31cacec1cad4b9448","LITTER","TRASH","F",90
"609a3eb31cacec1cad4b9448","BIRTHDAY","PIE","M",30
"609a3eb31cacec1cad4b9448","LION","STRIPES","M",35
"60b279d6cfddf718d362ebc3","ORCHID","FLOWER","F",72
"60b279d6cfddf718d362ebc3","CHISEL","HAMMER","F",40
"60b279d6cfddf718d362ebc3","WORD","SENTENCE","F",53
"60b279d6cfddf718d362ebc3","VEHICLE","CHARM","U",2
"60b279d6cfddf718d362ebc3","PANTS","COLLAR","M",4
"60b279d6cfddf718d362ebc3","DAY","DARK","M",1
"60b279d6cfddf718d362ebc3","FEUD","FIGHT","F",94
"60b279d6cfddf718d362ebc3","BRIDGE","WATER","F",74
"60b279d6cfddf718d362ebc3","CAKE","HAND","U",10
"60b279d6cfddf718d362ebc3","PILL","BOTTLE","F",67
"60b279d6cfddf718d362ebc3","BOTH","OUNCE","U",1
"60b279d6cfddf718d362ebc3","BEACH","BOX","M",4
"60b279d6cfddf718d362ebc3","WINDOW","KNOB","M",4
"60b279d6cfddf718d362ebc3","WAGE","MONEY","F",96
"60b279d6cfddf718d362ebc3","RAKE","SEED","M",12
"60b279d6cfddf718d362ebc3","HORNET","STING","F",89
"60b279d6cfddf718d362ebc3","VALLEY","PEAK","M",78
"60b279d6cfddf718d362ebc3","STRETCH","CLOTH","U",81
"60b279d6cfddf718d362ebc3","WASP","BUG","F",44
"60b279d6cfddf718d362ebc3","EYES","SMELL","M",3
"60b279d6cfddf718d362ebc3","HORSE","WHEEL","M",3
"60b279d6cfddf718d362ebc3","NAP","SLEEP","F",100
"60b279d6cfddf718d362ebc3","REALITY","ISLAND","M",17
"60b279d6cfddf718d362ebc3","LISTEN","FICTION","U",5
"60b279d6cfddf718d362ebc3","PUSH","CLUTTER","U",1
"60b279d6cfddf718d362ebc3","KEYS","ROD","U",2
"60b279d6cfddf718d362ebc3","SIGN","TICK","U",5
"60b279d6cfddf718d362ebc3","ATTIRE","CLOTHES","F",94
"60b279d6cfddf718d362ebc3","HYGIENE","CLEAN","F",100
"60b279d6cfddf718d362ebc3","DEATH","BUSINESS","U",1
"60b279d6cfddf718d362ebc3","SOAP","DRINK","M",1
"60b279d6cfddf718d362ebc3","CACTUS","PLANT","F",96
"60b279d6cfddf718d362ebc3","MEAT","KEYS","U",1
"60b279d6cfddf718d362ebc3","TUNA","FISH","F",100
"60b279d6cfddf718d362ebc3","TEMPERATURE","MORNING","U",3
"60b279d6cfddf718d362ebc3","LEASE","TOIL","U",1
"60b279d6cfddf718d362ebc3","SHELL","SHAKE","U",2
"60b279d6cfddf718d362ebc3","BIRTHDAY","PIE","M",2
"60b279d6cfddf718d362ebc3","SOON","BELT","U",NA
"60b279d6cfddf718d362ebc3","LEAGUE","BASEBALL","F",26
"60b279d6cfddf718d362ebc3","KING","VASE","U",1
"60b279d6cfddf718d362ebc3","ART","WOLF","U",4
"60b279d6cfddf718d362ebc3","TRAP","CAVE","M",45
"60b279d6cfddf718d362ebc3","GIVE","STEAK","U",1
"60b279d6cfddf718d362ebc3","HEAVY","FEATHER","M",1
"60b279d6cfddf718d362ebc3","CIRCLE","DANCE","M",23
"60b279d6cfddf718d362ebc3","ROUGH","SILK","M",1
"60b279d6cfddf718d362ebc3","ARTERY","BRONZE","U",21
"60b279d6cfddf718d362ebc3","LION","STRIPES","M",1
"60b279d6cfddf718d362ebc3","CRACKLE","ELECTION","U",2
"60b279d6cfddf718d362ebc3","HAPPY","CAR","U",3
"60b279d6cfddf718d362ebc3","BAT","BOUNCE","M",7
"60b279d6cfddf718d362ebc3","WEDDING","FINGER","M",24
"60b279d6cfddf718d362ebc3","NURSE","LAWYER","M",20
"60b279d6cfddf718d362ebc3","FUZZY","BANG","U",4
"60b279d6cfddf718d362ebc3","DIETARY","SACK","U",1
"60b279d6cfddf718d362ebc3","SIP","DRINK","F",98
"60b279d6cfddf718d362ebc3","CHOP","CUT","F",87
"60b279d6cfddf718d362ebc3","SUGAR","RIDDLE","U",1
"60b279d6cfddf718d362ebc3","MULE","DONKEY","F",60
"60b279d6cfddf718d362ebc3","CRY","BOTTLE","M",1
"60b279d6cfddf718d362ebc3","AFFECTION","LOVE","F",78
"60b279d6cfddf718d362ebc3","BLAZE","FIRE","F",96
"60b279d6cfddf718d362ebc3","SCHOOL","STOP","M",1
"60b279d6cfddf718d362ebc3","SWAN","BIRD","F",99
"60b279d6cfddf718d362ebc3","RAZOR","MUSCLE","M",1
"60b279d6cfddf718d362ebc3","TREE","SYRUP","M",33
"60b279d6cfddf718d362ebc3","CHERRY","RED","F",99
"60b279d6cfddf718d362ebc3","OVEN","BASKET","M",12
"60b279d6cfddf718d362ebc3","MIRROR","MAROON","U",1
"60b279d6cfddf718d362ebc3","SCALP","HEAD","F",90
"60b279d6cfddf718d362ebc3","SICK","HIDE","U",1
"60b279d6cfddf718d362ebc3","ROOT","PLANT","F",99
"60b279d6cfddf718d362ebc3","INCENSE","SMELL","F",100
"60b279d6cfddf718d362ebc3","DOCUMENT","PAPER","F",97
"60b279d6cfddf718d362ebc3","SUMMER","SNOW","M",1
"60b279d6cfddf718d362ebc3","GRILL","THIGH","M",1
"60b279d6cfddf718d362ebc3","STRONG","ACCIDENT","U",78
"60b279d6cfddf718d362ebc3","HERD","COW","F",76
"60b279d6cfddf718d362ebc3","CASH","STUDY","U",12
"60b279d6cfddf718d362ebc3","WAR","QUIET","M",1
"60b279d6cfddf718d362ebc3","BENCH","HORN","U",1
"60b279d6cfddf718d362ebc3","MAZE","PHONE","U",1
"60b279d6cfddf718d362ebc3","HARD","COTTON","M",1
"60b279d6cfddf718d362ebc3","MIRROR","CHILDREN","U",1
"60b279d6cfddf718d362ebc3","CEILING","CARPET","M",1
"60b279d6cfddf718d362ebc3","TOOTH","HAIR","M",1
"60b279d6cfddf718d362ebc3","CREDIT","CARD","F",98
"60b279d6cfddf718d362ebc3","CHILL","COLD","F",93
"60b279d6cfddf718d362ebc3","LITTER","TRASH","F",99
"60ce89c7357eeffe77fca946","HEAVY","FEATHER","M",20
"60ce89c7357eeffe77fca946","DEATH","BUSINESS","U",5
"60ce89c7357eeffe77fca946","HAPPY","CAR","U",10
"60ce89c7357eeffe77fca946","CAKE","HAND","U",5
"60ce89c7357eeffe77fca946","CHILL","COLD","F",15
"60ce89c7357eeffe77fca946","TOOTH","HAIR","M",20
"60ce89c7357eeffe77fca946","FEUD","FIGHT","F",95
"60ce89c7357eeffe77fca946","SIP","DRINK","F",85
"60ce89c7357eeffe77fca946","BLAZE","FIRE","F",98
"60ce89c7357eeffe77fca946","DAY","DARK","M",50
"60ce89c7357eeffe77fca946","STRETCH","CLOTH","U",45
"60ce89c7357eeffe77fca946","SIGN","TICK","U",10
"60ce89c7357eeffe77fca946","HORNET","STING","F",89
"60ce89c7357eeffe77fca946","SUGAR","RIDDLE","U",3
"60ce89c7357eeffe77fca946","SICK","HIDE","U",20
"60ce89c7357eeffe77fca946","TREE","SYRUP","M",75
"60ce89c7357eeffe77fca946","SOON","BELT","U",30
"60ce89c7357eeffe77fca946","TUNA","FISH","F",98
"60ce89c7357eeffe77fca946","MEAT","KEYS","U",3
"60ce89c7357eeffe77fca946","BRIDGE","WATER","F",76
"60ce89c7357eeffe77fca946","AFFECTION","LOVE","F",99
"60ce89c7357eeffe77fca946","CACTUS","PLANT","F",77
"60ce89c7357eeffe77fca946","MULE","DONKEY","F",10
"60ce89c7357eeffe77fca946","VALLEY","PEAK","M",50
"60ce89c7357eeffe77fca946","BEACH","BOX","M",4
"60ce89c7357eeffe77fca946","RAZOR","MUSCLE","M",3
"60ce89c7357eeffe77fca946","GIVE","STEAK","U",6
"60ce89c7357eeffe77fca946","MIRROR","MAROON","U",1
"60ce89c7357eeffe77fca946","SCALP","HEAD","F",95
"60ce89c7357eeffe77fca946","CEILING","CARPET","M",50
"60ce89c7357eeffe77fca946","LISTEN","FICTION","U",2
"60ce89c7357eeffe77fca946","KEYS","ROD","U",40
"60ce89c7357eeffe77fca946","HARD","COTTON","M",30
"60ce89c7357eeffe77fca946","CREDIT","CARD","F",98
"60ce89c7357eeffe77fca946","WAGE","MONEY","F",80
"60ce89c7357eeffe77fca946","SHELL","SHAKE","U",10
"60ce89c7357eeffe77fca946","BAT","BOUNCE","M",5
"60ce89c7357eeffe77fca946","CHERRY","RED","F",95
"60ce89c7357eeffe77fca946","HYGIENE","CLEAN","F",75
"60ce89c7357eeffe77fca946","LITTER","TRASH","F",99
"60ce89c7357eeffe77fca946","NAP","SLEEP","F",98
"60ce89c7357eeffe77fca946","BIRTHDAY","PIE","M",70
"60ce89c7357eeffe77fca946","CASH","STUDY","U",10
"60ce89c7357eeffe77fca946","BOTH","OUNCE","U",15
"60ce89c7357eeffe77fca946","WEDDING","FINGER","M",88
"60ce89c7357eeffe77fca946","ARTERY","BRONZE","U",30
"60ce89c7357eeffe77fca946","SUMMER","SNOW","M",50
"60ce89c7357eeffe77fca946","RAKE","SEED","M",40
"60ce89c7357eeffe77fca946","STRONG","ACCIDENT","U",20
"60ce89c7357eeffe77fca946","CHISEL","HAMMER","F",28
"60ce89c7357eeffe77fca946","FUZZY","BANG","U",5
"60ce89c7357eeffe77fca946","REALITY","ISLAND","M",60
"60ce89c7357eeffe77fca946","DOCUMENT","PAPER","F",90
"60ce89c7357eeffe77fca946","OVEN","BASKET","M",30
"60ce89c7357eeffe77fca946","ATTIRE","CLOTHES","F",20
"60ce89c7357eeffe77fca946","GRILL","THIGH","M",20
"60ce89c7357eeffe77fca946","WORD","SENTENCE","F",70
"60ce89c7357eeffe77fca946","PUSH","CLUTTER","U",50
"60ce89c7357eeffe77fca946","BENCH","HORN","U",3
"60ce89c7357eeffe77fca946","ROOT","PLANT","F",97
"60ce89c7357eeffe77fca946","NURSE","LAWYER","M",30
"60ce89c7357eeffe77fca946","MIRROR","CHILDREN","U",20
"60ce89c7357eeffe77fca946","WINDOW","KNOB","M",30
"60ce89c7357eeffe77fca946","VEHICLE","CHARM","U",1
"60ce89c7357eeffe77fca946","KING","VASE","U",5
"60ce89c7357eeffe77fca946","SOAP","DRINK","M",1
"60ce89c7357eeffe77fca946","DIETARY","SACK","U",0
"60ce89c7357eeffe77fca946","CHOP","CUT","F",97
"60ce89c7357eeffe77fca946","WAR","QUIET","M",0
"60ce89c7357eeffe77fca946","ART","WOLF","U",8
"60ce89c7357eeffe77fca946","SWAN","BIRD","F",90
"60ce89c7357eeffe77fca946","LION","STRIPES","M",20
"60ce89c7357eeffe77fca946","WASP","BUG","F",80
"60ce89c7357eeffe77fca946","INCENSE","SMELL","F",50
"60ce89c7357eeffe77fca946","LEAGUE","BASEBALL","F",89
"60ce89c7357eeffe77fca946","ROUGH","SILK","M",3
"60ce89c7357eeffe77fca946","EYES","SMELL","M",40
"60ce89c7357eeffe77fca946","MAZE","PHONE","U",10
"60ce89c7357eeffe77fca946","CRY","BOTTLE","M",2
"60ce89c7357eeffe77fca946","SCHOOL","STOP","M",50
"60ce89c7357eeffe77fca946","PILL","BOTTLE","F",88
"60ce89c7357eeffe77fca946","PANTS","COLLAR","M",20
"60ce89c7357eeffe77fca946","TEMPERATURE","MORNING","U",45
"60ce89c7357eeffe77fca946","TRAP","CAVE","M",25
"60ce89c7357eeffe77fca946","HERD","COW","F",95
"60ce89c7357eeffe77fca946","CRACKLE","ELECTION","U",75
"60ce89c7357eeffe77fca946","HORSE","WHEEL","M",30
"60ce89c7357eeffe77fca946","ORCHID","FLOWER","F",70
"60ce89c7357eeffe77fca946","LEASE","TOIL","U",66
"60ce89c7357eeffe77fca946","CIRCLE","DANCE","M",80
"60cf0d251a90eb823bc9b740","CAKE","HAND","U",5
"60cf0d251a90eb823bc9b740","MIRROR","CHILDREN","U",0
"60cf0d251a90eb823bc9b740","LEASE","TOIL","U",0
"60cf0d251a90eb823bc9b740","TOOTH","HAIR","M",30
"60cf0d251a90eb823bc9b740","SUGAR","RIDDLE","U",5
"60cf0d251a90eb823bc9b740","KING","VASE","U",0
"60cf0d251a90eb823bc9b740","WEDDING","FINGER","M",80
"60cf0d251a90eb823bc9b740","SIGN","TICK","U",60
"60cf0d251a90eb823bc9b740","HERD","COW","F",90
"60cf0d251a90eb823bc9b740","WORD","SENTENCE","F",70
"60cf0d251a90eb823bc9b740","DOCUMENT","PAPER","F",90
"60cf0d251a90eb823bc9b740","MEAT","KEYS","U",0
"60cf0d251a90eb823bc9b740","HEAVY","FEATHER","M",10
"60cf0d251a90eb823bc9b740","MIRROR","MAROON","U",0
"60cf0d251a90eb823bc9b740","GIVE","STEAK","U",15
"60cf0d251a90eb823bc9b740","CHERRY","RED","F",90
"60cf0d251a90eb823bc9b740","ARTERY","BRONZE","U",0
"60cf0d251a90eb823bc9b740","ROUGH","SILK","M",10
"60cf0d251a90eb823bc9b740","HYGIENE","CLEAN","F",100
"60cf0d251a90eb823bc9b740","BRIDGE","WATER","F",80
"60cf0d251a90eb823bc9b740","VEHICLE","CHARM","U",30
"60cf0d251a90eb823bc9b740","BOTH","OUNCE","U",20
"60cf0d251a90eb823bc9b740","GRILL","THIGH","M",50
"60cf0d251a90eb823bc9b740","BIRTHDAY","PIE","M",40
"60cf0d251a90eb823bc9b740","CHILL","COLD","F",90
"60cf0d251a90eb823bc9b740","REALITY","ISLAND","M",40
"60cf0d251a90eb823bc9b740","TEMPERATURE","MORNING","U",60
"60cf0d251a90eb823bc9b740","LEAGUE","BASEBALL","F",80
"60cf0d251a90eb823bc9b740","BEACH","BOX","M",30
"60cf0d251a90eb823bc9b740","OVEN","BASKET","M",5
"60cf0d251a90eb823bc9b740","BLAZE","FIRE","F",100
"60cf0d251a90eb823bc9b740","EYES","SMELL","M",70
"60cf0d251a90eb823bc9b740","HAPPY","CAR","U",30
"60cf0d251a90eb823bc9b740","FEUD","FIGHT","F",80
"60cf0d251a90eb823bc9b740","NURSE","LAWYER","M",40
"60cf0d251a90eb823bc9b740","CIRCLE","DANCE","M",20
"60cf0d251a90eb823bc9b740","WASP","BUG","F",90
"60cf0d251a90eb823bc9b740","CHOP","CUT","F",80
"60cf0d251a90eb823bc9b740","HARD","COTTON","M",10
"60cf0d251a90eb823bc9b740","AFFECTION","LOVE","F",90
"60cf0d251a90eb823bc9b740","LISTEN","FICTION","U",50
"60cf0d251a90eb823bc9b740","DAY","DARK","M",30
"60cf0d251a90eb823bc9b740","STRONG","ACCIDENT","U",10
"60cf0d251a90eb823bc9b740","CRACKLE","ELECTION","U",0
"60cf0d251a90eb823bc9b740","SCALP","HEAD","F",100
"60cf0d251a90eb823bc9b740","PANTS","COLLAR","M",60
"60cf0d251a90eb823bc9b740","PUSH","CLUTTER","U",30
"60cf0d251a90eb823bc9b740","WAGE","MONEY","F",100
"60cf0d251a90eb823bc9b740","HORSE","WHEEL","M",60
"60cf0d251a90eb823bc9b740","KEYS","ROD","U",10
"60cf0d251a90eb823bc9b740","INCENSE","SMELL","F",100
"60cf0d251a90eb823bc9b740","STRETCH","CLOTH","U",70
"60cf0d251a90eb823bc9b740","CACTUS","PLANT","F",100
"60cf0d251a90eb823bc9b740","RAZOR","MUSCLE","M",5
"60cf0d251a90eb823bc9b740","ATTIRE","CLOTHES","F",100
"60cf0d251a90eb823bc9b740","RAKE","SEED","M",70
"60cf0d251a90eb823bc9b740","FUZZY","BANG","U",0
"60cf0d251a90eb823bc9b740","MULE","DONKEY","F",100
"60cf0d251a90eb823bc9b740","NAP","SLEEP","F",100
"60cf0d251a90eb823bc9b740","CEILING","CARPET","M",70
"60cf0d251a90eb823bc9b740","DIETARY","SACK","U",0
"60cf0d251a90eb823bc9b740","VALLEY","PEAK","M",70
"60cf0d251a90eb823bc9b740","BENCH","HORN","U",10
"60cf0d251a90eb823bc9b740","CREDIT","CARD","F",100
"60cf0d251a90eb823bc9b740","TREE","SYRUP","M",50
"60cf0d251a90eb823bc9b740","WINDOW","KNOB","M",70
"60cf0d251a90eb823bc9b740","SCHOOL","STOP","M",80
"60cf0d251a90eb823bc9b740","CASH","STUDY","U",20
"60cf0d251a90eb823bc9b740","CHISEL","HAMMER","F",30
"60cf0d251a90eb823bc9b740","TRAP","CAVE","M",10
"60cf0d251a90eb823bc9b740","SICK","HIDE","U",20
"60cf0d251a90eb823bc9b740","LITTER","TRASH","F",100
"60cf0d251a90eb823bc9b740","WAR","QUIET","M",15
"60cf0d251a90eb823bc9b740","DEATH","BUSINESS","U",0
"60cf0d251a90eb823bc9b740","ROOT","PLANT","F",70
"60cf0d251a90eb823bc9b740","SOAP","DRINK","M",0
"60cf0d251a90eb823bc9b740","SWAN","BIRD","F",100
"60cf0d251a90eb823bc9b740","ART","WOLF","U",20
"60cf0d251a90eb823bc9b740","SUMMER","SNOW","M",40
"60cf0d251a90eb823bc9b740","BAT","BOUNCE","M",0
"60cf0d251a90eb823bc9b740","PILL","BOTTLE","F",80
"60cf0d251a90eb823bc9b740","LION","STRIPES","M",0
"60cf0d251a90eb823bc9b740","ORCHID","FLOWER","F",100
"60cf0d251a90eb823bc9b740","CRY","BOTTLE","M",0
"60cf0d251a90eb823bc9b740","HORNET","STING","F",100
"60cf0d251a90eb823bc9b740","SOON","BELT","U",0
"60cf0d251a90eb823bc9b740","SHELL","SHAKE","U",30
"60cf0d251a90eb823bc9b740","MAZE","PHONE","U",0
"60cf0d251a90eb823bc9b740","TUNA","FISH","F",100
"60cf0d251a90eb823bc9b740","SIP","DRINK","F",95
"60e6d87ad1de7a97c3f50c20","BOTH","OUNCE","U",0
"60e6d87ad1de7a97c3f50c20","WAGE","MONEY","F",65
"60e6d87ad1de7a97c3f50c20","ARTERY","BRONZE","U",0
"60e6d87ad1de7a97c3f50c20","REALITY","ISLAND","M",35
"60e6d87ad1de7a97c3f50c20","SOAP","DRINK","M",2
"60e6d87ad1de7a97c3f50c20","LISTEN","FICTION","U",5
"60e6d87ad1de7a97c3f50c20","CHERRY","RED","F",15
"60e6d87ad1de7a97c3f50c20","ART","WOLF","U",0
"60e6d87ad1de7a97c3f50c20","WORD","SENTENCE","F",60
"60e6d87ad1de7a97c3f50c20","CASH","STUDY","U",5
"60e6d87ad1de7a97c3f50c20","CAKE","HAND","U",2
"60e6d87ad1de7a97c3f50c20","FUZZY","BANG","U",0
"60e6d87ad1de7a97c3f50c20","LION","STRIPES","M",7
"60e6d87ad1de7a97c3f50c20","BIRTHDAY","PIE","M",1
"60e6d87ad1de7a97c3f50c20","SUMMER","SNOW","M",60
"60e6d87ad1de7a97c3f50c20","GIVE","STEAK","U",5
"60e6d87ad1de7a97c3f50c20","ORCHID","FLOWER","F",50
"60e6d87ad1de7a97c3f50c20","BEACH","BOX","M",15
"60e6d87ad1de7a97c3f50c20","MEAT","KEYS","U",0
"60e6d87ad1de7a97c3f50c20","WINDOW","KNOB","M",5
"60e6d87ad1de7a97c3f50c20","CHOP","CUT","F",30
"60e6d87ad1de7a97c3f50c20","CEILING","CARPET","M",5
"60e6d87ad1de7a97c3f50c20","HERD","COW","F",65
"60e6d87ad1de7a97c3f50c20","SUGAR","RIDDLE","U",0
"60e6d87ad1de7a97c3f50c20","ROOT","PLANT","F",70
"60e6d87ad1de7a97c3f50c20","SCALP","HEAD","F",60
"60e6d87ad1de7a97c3f50c20","KING","VASE","U",0
"60e6d87ad1de7a97c3f50c20","FEUD","FIGHT","F",50
"60e6d87ad1de7a97c3f50c20","LEAGUE","BASEBALL","F",35
"60e6d87ad1de7a97c3f50c20","SWAN","BIRD","F",85
"60e6d87ad1de7a97c3f50c20","WEDDING","FINGER","M",5
"60e6d87ad1de7a97c3f50c20","BRIDGE","WATER","F",15
"60e6d87ad1de7a97c3f50c20","MIRROR","MAROON","U",0
"60e6d87ad1de7a97c3f50c20","SIGN","TICK","U",10
"60e6d87ad1de7a97c3f50c20","CACTUS","PLANT","F",25
"60e6d87ad1de7a97c3f50c20","CHILL","COLD","F",30
"60e6d87ad1de7a97c3f50c20","LITTER","TRASH","F",40
"60e6d87ad1de7a97c3f50c20","RAKE","SEED","M",20
"60e6d87ad1de7a97c3f50c20","CHISEL","HAMMER","F",75
"60e6d87ad1de7a97c3f50c20","BENCH","HORN","U",5
"60e6d87ad1de7a97c3f50c20","DOCUMENT","PAPER","F",45
"60e6d87ad1de7a97c3f50c20","TREE","SYRUP","M",1
"60e6d87ad1de7a97c3f50c20","STRETCH","CLOTH","U",5
"60e6d87ad1de7a97c3f50c20","HEAVY","FEATHER","M",0
"60e6d87ad1de7a97c3f50c20","PUSH","CLUTTER","U",0
"60e6d87ad1de7a97c3f50c20","DAY","DARK","M",2
"60e6d87ad1de7a97c3f50c20","TUNA","FISH","F",50
"60e6d87ad1de7a97c3f50c20","SOON","BELT","U",1
"60e6d87ad1de7a97c3f50c20","PILL","BOTTLE","F",12
"60e6d87ad1de7a97c3f50c20","RAZOR","MUSCLE","M",0
"60e6d87ad1de7a97c3f50c20","BAT","BOUNCE","M",1
"60e6d87ad1de7a97c3f50c20","CRACKLE","ELECTION","U",2
"60e6d87ad1de7a97c3f50c20","MULE","DONKEY","F",5
"60e6d87ad1de7a97c3f50c20","LEASE","TOIL","U",0
"60e6d87ad1de7a97c3f50c20","AFFECTION","LOVE","F",60
"60e6d87ad1de7a97c3f50c20","SICK","HIDE","U",5
"60e6d87ad1de7a97c3f50c20","TEMPERATURE","MORNING","U",6
"60e6d87ad1de7a97c3f50c20","ROUGH","SILK","M",0
"60e6d87ad1de7a97c3f50c20","DEATH","BUSINESS","U",1
"60e6d87ad1de7a97c3f50c20","OVEN","BASKET","M",0
"60e6d87ad1de7a97c3f50c20","HORSE","WHEEL","M",15
"60e6d87ad1de7a97c3f50c20","SCHOOL","STOP","M",10
"60e6d87ad1de7a97c3f50c20","EYES","SMELL","M",5
"60e6d87ad1de7a97c3f50c20","PANTS","COLLAR","M",2
"60e6d87ad1de7a97c3f50c20","HAPPY","CAR","U",1
"60e6d87ad1de7a97c3f50c20","WAR","QUIET","M",0
"60e6d87ad1de7a97c3f50c20","HORNET","STING","F",40
"60e6d87ad1de7a97c3f50c20","HARD","COTTON","M",0
"60e6d87ad1de7a97c3f50c20","SHELL","SHAKE","U",1
"60e6d87ad1de7a97c3f50c20","CIRCLE","DANCE","M",20
"60e6d87ad1de7a97c3f50c20","WASP","BUG","F",25
"60e6d87ad1de7a97c3f50c20","NAP","SLEEP","F",80
"60e6d87ad1de7a97c3f50c20","DIETARY","SACK","U",0
"60e6d87ad1de7a97c3f50c20","CRY","BOTTLE","M",1
"60e6d87ad1de7a97c3f50c20","GRILL","THIGH","M",15
"60e6d87ad1de7a97c3f50c20","BLAZE","FIRE","F",60
"60e6d87ad1de7a97c3f50c20","VALLEY","PEAK","M",60
"60e6d87ad1de7a97c3f50c20","TOOTH","HAIR","M",0
"60e6d87ad1de7a97c3f50c20","NURSE","LAWYER","M",30
"60e6d87ad1de7a97c3f50c20","STRONG","ACCIDENT","U",5
"60e6d87ad1de7a97c3f50c20","KEYS","ROD","U",5
"60e6d87ad1de7a97c3f50c20","HYGIENE","CLEAN","F",95
"60e6d87ad1de7a97c3f50c20","MAZE","PHONE","U",5
"60e6d87ad1de7a97c3f50c20","VEHICLE","CHARM","U",0
"60e6d87ad1de7a97c3f50c20","INCENSE","SMELL","F",75
"60e6d87ad1de7a97c3f50c20","ATTIRE","CLOTHES","F",90
"60e6d87ad1de7a97c3f50c20","CREDIT","CARD","F",100
"60e6d87ad1de7a97c3f50c20","TRAP","CAVE","M",10
"60e6d87ad1de7a97c3f50c20","MIRROR","CHILDREN","U",5
"60e6d87ad1de7a97c3f50c20","SIP","DRINK","F",50
"612adba08b8235b31539c704","SCALP","HEAD","F",78
"612adba08b8235b31539c704","TOOTH","HAIR","M",1
"612adba08b8235b31539c704","CAKE","HAND","U",4
"612adba08b8235b31539c704","CEILING","CARPET","M",3
"612adba08b8235b31539c704","EYES","SMELL","M",0
"612adba08b8235b31539c704","GIVE","STEAK","U",0
"612adba08b8235b31539c704","STRETCH","CLOTH","U",1
"612adba08b8235b31539c704","VEHICLE","CHARM","U",0
"612adba08b8235b31539c704","CACTUS","PLANT","F",44
"612adba08b8235b31539c704","REALITY","ISLAND","M",3
"612adba08b8235b31539c704","CIRCLE","DANCE","M",76
"612adba08b8235b31539c704","SIP","DRINK","F",89
"612adba08b8235b31539c704","HAPPY","CAR","U",7
"612adba08b8235b31539c704","LION","STRIPES","M",0
"612adba08b8235b31539c704","FUZZY","BANG","U",2
"612adba08b8235b31539c704","AFFECTION","LOVE","F",80
"612adba08b8235b31539c704","ORCHID","FLOWER","F",86
"612adba08b8235b31539c704","NAP","SLEEP","F",90
"612adba08b8235b31539c704","BIRTHDAY","PIE","M",3
"612adba08b8235b31539c704","CHERRY","RED","F",NA
"612adba08b8235b31539c704","WAGE","MONEY","F",90
"612adba08b8235b31539c704","PUSH","CLUTTER","U",1
"612adba08b8235b31539c704","NURSE","LAWYER","M",4
"612adba08b8235b31539c704","TRAP","CAVE","M",5
"612adba08b8235b31539c704","MIRROR","CHILDREN","U",2
"612adba08b8235b31539c704","WEDDING","FINGER","M",66
"612adba08b8235b31539c704","BAT","BOUNCE","M",0
"612adba08b8235b31539c704","PILL","BOTTLE","F",0
"612adba08b8235b31539c704","HERD","COW","F",55
"612adba08b8235b31539c704","MIRROR","MAROON","U",0
"612adba08b8235b31539c704","WAR","QUIET","M",0
"612adba08b8235b31539c704","STRONG","ACCIDENT","U",2
"612adba08b8235b31539c704","DAY","DARK","M",3
"612adba08b8235b31539c704","GRILL","THIGH","M",45
"612adba08b8235b31539c704","DOCUMENT","PAPER","F",99
"612adba08b8235b31539c704","BLAZE","FIRE","F",80
"612adba08b8235b31539c704","BEACH","BOX","M",67
"612adba08b8235b31539c704","BENCH","HORN","U",56
"612adba08b8235b31539c704","SICK","HIDE","U",4
"612adba08b8235b31539c704","HYGIENE","CLEAN","F",99
"612adba08b8235b31539c704","HORSE","WHEEL","M",0
"612adba08b8235b31539c704","OVEN","BASKET","M",0
"612adba08b8235b31539c704","MAZE","PHONE","U",0
"612adba08b8235b31539c704","RAZOR","MUSCLE","M",2
"612adba08b8235b31539c704","ART","WOLF","U",0
"612adba08b8235b31539c704","TUNA","FISH","F",99
"612adba08b8235b31539c704","SUGAR","RIDDLE","U",0
"612adba08b8235b31539c704","CASH","STUDY","U",45
"612adba08b8235b31539c704","LISTEN","FICTION","U",NA
"612adba08b8235b31539c704","LITTER","TRASH","F",89
"612adba08b8235b31539c704","CHISEL","HAMMER","F",0
"612adba08b8235b31539c704","CHILL","COLD","F",88
"612adba08b8235b31539c704","CRY","BOTTLE","M",77
"612adba08b8235b31539c704","ATTIRE","CLOTHES","F",80
"612adba08b8235b31539c704","SOAP","DRINK","M",0
"612adba08b8235b31539c704","PANTS","COLLAR","M",0
"612adba08b8235b31539c704","RAKE","SEED","M",4
"612adba08b8235b31539c704","LEAGUE","BASEBALL","F",9
"612adba08b8235b31539c704","HORNET","STING","F",88
"612adba08b8235b31539c704","ROUGH","SILK","M",5
"612adba08b8235b31539c704","VALLEY","PEAK","M",88
"612adba08b8235b31539c704","SCHOOL","STOP","M",4
"612adba08b8235b31539c704","MEAT","KEYS","U",0
"612adba08b8235b31539c704","CRACKLE","ELECTION","U",0
"612adba08b8235b31539c704","HEAVY","FEATHER","M",0
"612adba08b8235b31539c704","FEUD","FIGHT","F",67
"612adba08b8235b31539c704","ROOT","PLANT","F",76
"612adba08b8235b31539c704","INCENSE","SMELL","F",45
"612adba08b8235b31539c704","DIETARY","SACK","U",0
"612adba08b8235b31539c704","TREE","SYRUP","M",2
"612adba08b8235b31539c704","HARD","COTTON","M",0
