"id","encoding","direction","Response.RT","score","experiment"
"w10137210_zr","Read","U",4924,0,"Ex1B"
"w10137367_mpc","Read","U",11161,100,"Ex1B"
"w10139896_iro","Read","U",2600,100,"Ex1B"
"w10141663MH","Read","U",3323,100,"Ex1B"
"w10142111_AGS","Read","U",33917,100,"Ex1B"
"w10158214_AL","Read","U",10280,100,"Ex1B"
"w10158561PR","Read","U",4356,0,"Ex1B"
"w10163667_kg","Read","U",7856,100,"Ex1B"
"w10170329_cm","Read","U",3789,100,"Ex1B"
"w10170428_RG","Read","U",3829,100,"Ex1B"
"w10171031","Read","U",3913,100,"Ex1B"
"w10173870_tab","Read","U",10729,100,"Ex1B"
"w10175512_hmr","Read","U",6161,100,"Ex1B"
"w10179887cgs","Read","U",395,0,"Ex1B"
"w10180613_ajt","Read","U",7682,100,"Ex1B"
"w10180617_ckc","Read","U",2156,0,"Ex1B"
"w10187622_dab","Read","U",9740,0,"Ex1B"
"W10193555-lhc","Read","U",9601,100,"Ex1B"
"W791354JJ","Read","U",7231,0,"Ex1B"
"10170473MP","Read","F",1763,100,"Ex1B"
"w10075447KJ","Read","F",1538,100,"Ex1B"
"w10080067GH","Read","F",1561,100,"Ex1B"
"w10086872RB","Read","F",4167,100,"Ex1B"
"w10089688_jp","Read","F",2641,100,"Ex1B"
"W10097113_SML","Read","F",6417,100,"Ex1B"
"w10131605TS","Read","F",6755,100,"Ex1B"
"w10134028","Read","F",3176,100,"Ex1B"
"w10136835_VEH","Read","F",4063,100,"Ex1B"
"w10137210_zr","Read","F",2336,100,"Ex1B"
"w10137367_mpc","Read","F",3564,100,"Ex1B"
"w10139896_iro","Read","F",3112,100,"Ex1B"
"w10141663MH","Read","F",4069,100,"Ex1B"
"w10142111_AGS","Read","F",4888,100,"Ex1B"
"w10158214_AL","Read","F",6145,100,"Ex1B"
"w10158561PR","Read","F",1885,100,"Ex1B"
"w10163667_kg","Read","F",1611,0,"Ex1B"
"w10170329_cm","Read","F",3174,100,"Ex1B"
"w10170428_RG","Read","F",4016,100,"Ex1B"
"w10171031","Read","F",3233,100,"Ex1B"
"w10173870_tab","Read","F",2837,100,"Ex1B"
"w10175512_hmr","Read","F",3241,100,"Ex1B"
"w10179887cgs","Read","F",4297,100,"Ex1B"
"w10180613_ajt","Read","F",3327,100,"Ex1B"
"w10180617_ckc","Read","F",2076,100,"Ex1B"
"w10187622_dab","Read","F",2014,100,"Ex1B"
"W10193555-lhc","Read","F",4129,100,"Ex1B"
"W791354JJ","Read","F",5352,100,"Ex1B"
"10170473MP","Read","U",2370,0,"Ex1B"
"w10075447KJ","Read","U",1492,0,"Ex1B"
"w10080067GH","Read","U",1748,0,"Ex1B"
"w10086872RB","Read","U",2455,0,"Ex1B"
"w10089688_jp","Read","U",5977,0,"Ex1B"
"W10097113_SML","Read","U",16633,0,"Ex1B"
"w10131605TS","Read","U",2203,0,"Ex1B"
"w10134028","Read","U",3240,0,"Ex1B"
"w10136835_VEH","Read","U",4227,0,"Ex1B"
"w10137210_zr","Read","U",3084,0,"Ex1B"
"w10137367_mpc","Read","U",4281,0,"Ex1B"
"w10139896_iro","Read","U",2127,0,"Ex1B"
"w10141663MH","Read","U",8369,0,"Ex1B"
"w10142111_AGS","Read","U",14343,100,"Ex1B"
"w10158214_AL","Read","U",6724,0,"Ex1B"
"w10158561PR","Read","U",3271,0,"Ex1B"
"w10163667_kg","Read","U",12962,100,"Ex1B"
"w10170329_cm","Read","U",3065,0,"Ex1B"
"w10170428_RG","Read","U",3239,0,"Ex1B"
"w10171031","Read","U",2708,100,"Ex1B"
"w10173870_tab","Read","U",19373,0,"Ex1B"
"w10175512_hmr","Read","U",3302,0,"Ex1B"
"w10179887cgs","Read","U",548,0,"Ex1B"
"w10180613_ajt","Read","U",5640,100,"Ex1B"
"w10180617_ckc","Read","U",3501,0,"Ex1B"
"w10187622_dab","Read","U",5299,0,"Ex1B"
"W10193555-lhc","Read","U",9359,100,"Ex1B"
"W791354JJ","Read","U",3677,0,"Ex1B"
"10170473MP","Read","F",2498,100,"Ex1B"
"w10075447KJ","Read","F",1909,100,"Ex1B"
"w10080067GH","Read","F",1911,100,"Ex1B"
"w10086872RB","Read","F",3766,100,"Ex1B"
"w10089688_jp","Read","F",2826,100,"Ex1B"
"W10097113_SML","Read","F",7711,0,"Ex1B"
"w10131605TS","Read","F",1792,0,"Ex1B"
"w10134028","Read","F",6847,100,"Ex1B"
"w10136835_VEH","Read","F",4498,100,"Ex1B"
"w10137210_zr","Read","F",2137,100,"Ex1B"
"w10137367_mpc","Read","F",18024,100,"Ex1B"
"w10139896_iro","Read","F",2879,0,"Ex1B"
"w10141663MH","Read","F",3506,100,"Ex1B"
"w10142111_AGS","Read","F",25025,100,"Ex1B"
"w10158214_AL","Read","F",5760,100,"Ex1B"
"w10158561PR","Read","F",608,0,"Ex1B"
"w10163667_kg","Read","F",1051,0,"Ex1B"
"w10170329_cm","Read","F",4342,100,"Ex1B"
"w10170428_RG","Read","F",4830,0,"Ex1B"
"w10171031","Read","F",5863,100,"Ex1B"
"w10173870_tab","Read","F",6031,100,"Ex1B"
"w10175512_hmr","Read","F",4927,100,"Ex1B"
"w10179887cgs","Read","F",708,0,"Ex1B"
"w10180613_ajt","Read","F",11322,100,"Ex1B"
"w10180617_ckc","Read","F",3277,0,"Ex1B"
"w10187622_dab","Read","F",2175,0,"Ex1B"
"W10193555-lhc","Read","F",13798,100,"Ex1B"
"W791354JJ","Read","F",3355,0,"Ex1B"
"10170473MP","Read","M",2230,100,"Ex1B"
"w10075447KJ","Read","M",1967,0,"Ex1B"
"w10080067GH","Read","M",2441,100,"Ex1B"
"w10086872RB","Read","M",5805,0,"Ex1B"
"w10089688_jp","Read","M",29766,0,"Ex1B"
"W10097113_SML","Read","M",4438,0,"Ex1B"
"w10131605TS","Read","M",6734,0,"Ex1B"
"w10134028","Read","M",1162,0,"Ex1B"
"w10136835_VEH","Read","M",1554,0,"Ex1B"
"w10137210_zr","Read","M",2333,0,"Ex1B"
"w10137367_mpc","Read","M",458,0,"Ex1B"
"w10139896_iro","Read","M",4899,100,"Ex1B"
"w10141663MH","Read","M",7915,0,"Ex1B"
"w10142111_AGS","Read","M",21565,100,"Ex1B"
"w10158214_AL","Read","M",58693,100,"Ex1B"
"w10158561PR","Read","M",1836,0,"Ex1B"
"w10163667_kg","Read","M",4297,100,"Ex1B"
"w10170329_cm","Read","M",5118,0,"Ex1B"
"w10170428_RG","Read","M",3032,100,"Ex1B"
"w10171031","Read","M",5256,100,"Ex1B"
"w10173870_tab","Read","M",3380,0,"Ex1B"
"w10175512_hmr","Read","M",4766,0,"Ex1B"
"w10179887cgs","Read","M",17560,0,"Ex1B"
"w10180613_ajt","Read","M",7015,100,"Ex1B"
"w10180617_ckc","Read","M",4518,0,"Ex1B"
"w10187622_dab","Read","M",2429,0,"Ex1B"
"W10193555-lhc","Read","M",5529,100,"Ex1B"
"W791354JJ","Read","M",4341,0,"Ex1B"
"10170473MP","Read","F",2075,0,"Ex1B"
"w10075447KJ","Read","F",1119,0,"Ex1B"
"w10080067GH","Read","F",5336,100,"Ex1B"
"w10086872RB","Read","F",2841,0,"Ex1B"
"w10089688_jp","Read","F",4439,100,"Ex1B"
"W10097113_SML","Read","F",6141,0,"Ex1B"
"w10131605TS","Read","F",7046,100,"Ex1B"
"w10134028","Read","F",1029,0,"Ex1B"
"w10136835_VEH","Read","F",1108,0,"Ex1B"
"w10137210_zr","Read","F",2423,100,"Ex1B"
"w10137367_mpc","Read","F",7070,100,"Ex1B"
"w10139896_iro","Read","F",15130,0,"Ex1B"
"w10141663MH","Read","F",8823,100,"Ex1B"
"w10142111_AGS","Read","F",5378,100,"Ex1B"
"w10158214_AL","Read","F",6499,0,"Ex1B"
"w10158561PR","Read","F",822,0,"Ex1B"
"w10163667_kg","Read","F",4357,100,"Ex1B"
"w10170329_cm","Read","F",5824,0,"Ex1B"
"w10170428_RG","Read","F",3543,100,"Ex1B"
"w10171031","Read","F",10393,100,"Ex1B"
"w10173870_tab","Read","F",9603,0,"Ex1B"
"w10175512_hmr","Read","F",2286,0,"Ex1B"
"w10179887cgs","Read","F",5515,100,"Ex1B"
"w10180613_ajt","Read","F",20501,0,"Ex1B"
"w10180617_ckc","Read","F",2354,0,"Ex1B"
"w10187622_dab","Read","F",1977,0,"Ex1B"
"W10193555-lhc","Read","F",5422,100,"Ex1B"
"W791354JJ","Read","F",3814,0,"Ex1B"
"10120923LH","Read","F",1631,100,"Ex1B"
"10129650KM","Read","F",3167,100,"Ex1B"
"10138868CH","Read","F",1636,100,"Ex1B"
"10163652TLW","Read","F",4477,0,"Ex1B"
"10177695TW","Read","F",614,0,"Ex1B"
"10180633GS","Read","F",1669,100,"Ex1B"
"w10059303_oms","Read","F",17684,100,"Ex1B"
"w10066961_rl","Read","F",1304,0,"Ex1B"
"w10085218KGC","Read","F",3955,100,"Ex1B"
"w10099070AB","Read","F",2807,100,"Ex1B"
"w10099139_AB","Read","F",4270,100,"Ex1B"
"w10118240","Read","F",1731,100,"Ex1B"
"w10121373","Read","F",1170,0,"Ex1B"
"w10139706","Read","F",2083,100,"Ex1B"
"w10140719_esr","Read","F",3138,0,"Ex1B"
"w10141507To","Read","F",3959,100,"Ex1B"
"w10141560_FG","Read","F",5710,100,"Ex1B"
"w10145939_jej","Read","F",1717,100,"Ex1B"
"w10146497_lmk","Read","F",2094,100,"Ex1B"
"w10147723_ifv","Read","F",1957,100,"Ex1B"
"w10154561DH","Read","F",2263,100,"Ex1B"
"w10157910IN","Read","F",2361,100,"Ex1B"
"w10161911MW","Read","F",7162,100,"Ex1B"
"w10162598_SNJ","Read","F",2619,100,"Ex1B"
"w10166105PM","Read","F",1584,100,"Ex1B"
"w10167317_hms","Read","F",2268,100,"Ex1B"
"w1016751slc","Read","F",3778,100,"Ex1B"
"w10168496_hah","Read","F",2211,100,"Ex1B"
"w10181443km","Read","F",1580,100,"Ex1B"
"w10188493_yjj","Read","F",3326,100,"Ex1B"
"w10193069_sc","Read","F",2019,100,"Ex1B"
"10120923LH","Read","M",2432,0,"Ex1B"
"10129650KM","Read","M",2916,0,"Ex1B"
"10138868CH","Read","M",2087,0,"Ex1B"
"10163652TLW","Read","M",2176,0,"Ex1B"
"10177695TW","Read","M",578,0,"Ex1B"
"10180633GS","Read","M",2431,100,"Ex1B"
"w10059303_oms","Read","M",2108,0,"Ex1B"
"w10066961_rl","Read","M",1085,0,"Ex1B"
"w10085218KGC","Read","M",13438,100,"Ex1B"
"w10099070AB","Read","M",1079,0,"Ex1B"
"w10099139_AB","Read","M",3931,0,"Ex1B"
"w10118240","Read","M",2966,100,"Ex1B"
"w10121373","Read","M",4594,0,"Ex1B"
"w10139706","Read","M",1770,0,"Ex1B"
"w10140719_esr","Read","M",2660,0,"Ex1B"
"w10141507To","Read","M",1772,0,"Ex1B"
"w10141560_FG","Read","M",1578,0,"Ex1B"
"w10145939_jej","Read","M",3067,0,"Ex1B"
"w10146497_lmk","Read","M",2897,0,"Ex1B"
"w10147723_ifv","Read","M",2577,0,"Ex1B"
"w10154561DH","Read","M",1960,100,"Ex1B"
"w10157910IN","Read","M",2121,0,"Ex1B"
"w10161911MW","Read","M",1790,0,"Ex1B"
"w10162598_SNJ","Read","M",7838,0,"Ex1B"
"w10166105PM","Read","M",1597,0,"Ex1B"
"w10167317_hms","Read","M",3074,0,"Ex1B"
"w1016751slc","Read","M",3323,0,"Ex1B"
"w10168496_hah","Read","M",4851,100,"Ex1B"
"w10181443km","Read","M",4037,100,"Ex1B"
"w10188493_yjj","Read","M",2726,0,"Ex1B"
"w10193069_sc","Read","M",16915,100,"Ex1B"
"10120923LH","Read","M",2431,0,"Ex1B"
"10129650KM","Read","M",169,0,"Ex1B"
"10138868CH","Read","M",1691,0,"Ex1B"
"10163652TLW","Read","M",4201,0,"Ex1B"
"10177695TW","Read","M",330,0,"Ex1B"
"10180633GS","Read","M",868,0,"Ex1B"
"w10059303_oms","Read","M",9129,100,"Ex1B"
"w10066961_rl","Read","M",1292,0,"Ex1B"
"w10085218KGC","Read","M",11288,0,"Ex1B"
"w10099070AB","Read","M",8512,100,"Ex1B"
"w10099139_AB","Read","M",2297,0,"Ex1B"
"w10118240","Read","M",1517,0,"Ex1B"
"w10121373","Read","M",2357,0,"Ex1B"
"w10139706","Read","M",2267,0,"Ex1B"
"w10140719_esr","Read","M",4185,0,"Ex1B"
"w10141507To","Read","M",5132,0,"Ex1B"
"w10141560_FG","Read","M",2319,0,"Ex1B"
"w10145939_jej","Read","M",1880,0,"Ex1B"
"w10146497_lmk","Read","M",2052,0,"Ex1B"
"w10147723_ifv","Read","M",9892,0,"Ex1B"
"w10154561DH","Read","M",1794,0,"Ex1B"
"w10157910IN","Read","M",2565,0,"Ex1B"
"w10161911MW","Read","M",4575,0,"Ex1B"
"w10162598_SNJ","Read","M",2908,0,"Ex1B"
"w10166105PM","Read","M",763,0,"Ex1B"
"w10167317_hms","Read","M",2123,0,"Ex1B"
"w1016751slc","Read","M",3974,0,"Ex1B"
"w10168496_hah","Read","M",1774,100,"Ex1B"
"w10181443km","Read","M",1679,0,"Ex1B"
"w10188493_yjj","Read","M",2190,0,"Ex1B"
"w10193069_sc","Read","M",16978,0,"Ex1B"
"10120923LH","Read","M",4111,0,"Ex1B"
"10129650KM","Read","M",6395,0,"Ex1B"
"10138868CH","Read","M",13924,100,"Ex1B"
"10163652TLW","Read","M",739,0,"Ex1B"
"10177695TW","Read","M",576,0,"Ex1B"
"10180633GS","Read","M",2108,100,"Ex1B"
"w10059303_oms","Read","M",1633,0,"Ex1B"
"w10066961_rl","Read","M",1204,0,"Ex1B"
"w10085218KGC","Read","M",4517,0,"Ex1B"
"w10099070AB","Read","M",934,0,"Ex1B"
"w10099139_AB","Read","M",1878,0,"Ex1B"
"w10118240","Read","M",2584,0,"Ex1B"
"w10121373","Read","M",4092,0,"Ex1B"
"w10139706","Read","M",5020,0,"Ex1B"
"w10140719_esr","Read","M",3019,0,"Ex1B"
"w10141507To","Read","M",2319,0,"Ex1B"
"w10141560_FG","Read","M",30069,0,"Ex1B"
"w10145939_jej","Read","M",3678,0,"Ex1B"
"w10146497_lmk","Read","M",9454,0,"Ex1B"
"w10147723_ifv","Read","M",3317,0,"Ex1B"
"w10154561DH","Read","M",4387,0,"Ex1B"
"w10157910IN","Read","M",3424,0,"Ex1B"
"w10161911MW","Read","M",7509,0,"Ex1B"
"w10162598_SNJ","Read","M",5442,0,"Ex1B"
"w10166105PM","Read","M",885,0,"Ex1B"
"w10167317_hms","Read","M",4903,100,"Ex1B"
"w1016751slc","Read","M",2501,0,"Ex1B"
"w10168496_hah","Read","M",1928,100,"Ex1B"
"w10181443km","Read","M",2490,0,"Ex1B"
"w10188493_yjj","Read","M",2524,0,"Ex1B"
"w10193069_sc","Read","M",5589,100,"Ex1B"
"10120923LH","Read","U",2115,0,"Ex1B"
"10129650KM","Read","U",6746,0,"Ex1B"
"10138868CH","Read","U",4458,0,"Ex1B"
"10163652TLW","Read","U",2208,100,"Ex1B"
"10177695TW","Read","U",309,0,"Ex1B"
"10180633GS","Read","U",1583,0,"Ex1B"
"w10059303_oms","Read","U",4044,0,"Ex1B"
"w10066961_rl","Read","U",1926,0,"Ex1B"
"w10085218KGC","Read","U",11088,0,"Ex1B"
"w10099070AB","Read","U",1185,0,"Ex1B"
"w10099139_AB","Read","U",3585,0,"Ex1B"
"w10118240","Read","U",1169,0,"Ex1B"
"w10121373","Read","U",7069,100,"Ex1B"
"w10139706","Read","U",2861,0,"Ex1B"
"w10140719_esr","Read","U",5733,0,"Ex1B"
"w10141507To","Read","U",4365,100,"Ex1B"
"w10141560_FG","Read","U",2959,0,"Ex1B"
"w10145939_jej","Read","U",4726,0,"Ex1B"
"w10146497_lmk","Read","U",5696,0,"Ex1B"
"w10147723_ifv","Read","U",3329,0,"Ex1B"
"w10154561DH","Read","U",4034,0,"Ex1B"
"w10157910IN","Read","U",6208,0,"Ex1B"
"w10161911MW","Read","U",7228,0,"Ex1B"
"w10162598_SNJ","Read","U",7099,0,"Ex1B"
"w10166105PM","Read","U",3155,0,"Ex1B"
"w10167317_hms","Read","U",2286,100,"Ex1B"
"w1016751slc","Read","U",2879,0,"Ex1B"
"w10168496_hah","Read","U",1387,100,"Ex1B"
"w10181443km","Read","U",2461,100,"Ex1B"
"w10188493_yjj","Read","U",1216,0,"Ex1B"
"w10193069_sc","Read","U",20078,0,"Ex1B"
"10120923LH","Read","M",2463,0,"Ex1B"
"10129650KM","Read","M",4164,100,"Ex1B"
"10138868CH","Read","M",3073,100,"Ex1B"
"10163652TLW","Read","M",7981,100,"Ex1B"
"10177695TW","Read","M",1987,0,"Ex1B"
"10180633GS","Read","M",6062,100,"Ex1B"
"w10059303_oms","Read","M",7984,0,"Ex1B"
"w10066961_rl","Read","M",4520,100,"Ex1B"
"w10085218KGC","Read","M",8063,0,"Ex1B"
"w10099070AB","Read","M",1239,0,"Ex1B"
"w10099139_AB","Read","M",16355,0,"Ex1B"
"w10118240","Read","M",2821,100,"Ex1B"
"w10121373","Read","M",2662,0,"Ex1B"
"w10139706","Read","M",7153,100,"Ex1B"
"w10140719_esr","Read","M",3209,0,"Ex1B"
"w10141507To","Read","M",3040,100,"Ex1B"
"w10141560_FG","Read","M",2006,0,"Ex1B"
"w10145939_jej","Read","M",2367,0,"Ex1B"
"w10146497_lmk","Read","M",15850,100,"Ex1B"
"w10147723_ifv","Read","M",4873,100,"Ex1B"
"w10154561DH","Read","M",3342,100,"Ex1B"
"w10157910IN","Read","M",3175,0,"Ex1B"
"w10161911MW","Read","M",3966,0,"Ex1B"
"w10162598_SNJ","Read","M",2860,0,"Ex1B"
"w10166105PM","Read","M",778,0,"Ex1B"
"w10167317_hms","Read","M",3393,100,"Ex1B"
"w1016751slc","Read","M",5274,0,"Ex1B"
"w10168496_hah","Read","M",3403,100,"Ex1B"
"w10181443km","Read","M",3383,100,"Ex1B"
"w10188493_yjj","Read","M",1137,0,"Ex1B"
"w10193069_sc","Read","M",5261,100,"Ex1B"
"10120923LH","Read","M",2733,0,"Ex1B"
"10129650KM","Read","M",3584,0,"Ex1B"
"10138868CH","Read","M",2101,100,"Ex1B"
"10163652TLW","Read","M",2057,100,"Ex1B"
"10177695TW","Read","M",505,0,"Ex1B"
"10180633GS","Read","M",2546,100,"Ex1B"
"w10059303_oms","Read","M",2720,100,"Ex1B"
"w10066961_rl","Read","M",1891,0,"Ex1B"
"w10085218KGC","Read","M",7163,0,"Ex1B"
"w10099070AB","Read","M",3010,0,"Ex1B"
"w10099139_AB","Read","M",5144,0,"Ex1B"
"w10118240","Read","M",2080,0,"Ex1B"
"w10121373","Read","M",4178,100,"Ex1B"
"w10139706","Read","M",4840,100,"Ex1B"
"w10140719_esr","Read","M",5368,0,"Ex1B"
"w10141507To","Read","M",2134,100,"Ex1B"
"w10141560_FG","Read","M",3362,0,"Ex1B"
"w10145939_jej","Read","M",2185,100,"Ex1B"
"w10146497_lmk","Read","M",4090,0,"Ex1B"
"w10147723_ifv","Read","M",4394,0,"Ex1B"
"w10154561DH","Read","M",1629,100,"Ex1B"
"w10157910IN","Read","M",2508,100,"Ex1B"
"w10161911MW","Read","M",6261,100,"Ex1B"
"w10162598_SNJ","Read","M",2394,100,"Ex1B"
"w10166105PM","Read","M",1042,0,"Ex1B"
"w10167317_hms","Read","M",2098,0,"Ex1B"
"w1016751slc","Read","M",3774,0,"Ex1B"
"w10168496_hah","Read","M",2859,0,"Ex1B"
"w10181443km","Read","M",1789,100,"Ex1B"
"w10188493_yjj","Read","M",1412,0,"Ex1B"
"w10193069_sc","Read","M",4279,100,"Ex1B"
"10120923LH","Read","U",2252,0,"Ex1B"
"10129650KM","Read","U",484,0,"Ex1B"
"10138868CH","Read","U",1728,0,"Ex1B"
"10163652TLW","Read","U",5472,100,"Ex1B"
"10177695TW","Read","U",10619,0,"Ex1B"
"10180633GS","Read","U",6687,100,"Ex1B"
"w10059303_oms","Read","U",2440,0,"Ex1B"
"w10066961_rl","Read","U",7651,0,"Ex1B"
"w10085218KGC","Read","U",11745,0,"Ex1B"
"w10099070AB","Read","U",768,0,"Ex1B"
"w10099139_AB","Read","U",2502,0,"Ex1B"
"w10118240","Read","U",2034,0,"Ex1B"
"w10121373","Read","U",5188,0,"Ex1B"
"w10139706","Read","U",5502,0,"Ex1B"
"w10140719_esr","Read","U",1856,0,"Ex1B"
"w10141507To","Read","U",2550,0,"Ex1B"
"w10141560_FG","Read","U",2028,0,"Ex1B"
"w10145939_jej","Read","U",5191,0,"Ex1B"
"w10146497_lmk","Read","U",3643,100,"Ex1B"
"w10147723_ifv","Read","U",5683,0,"Ex1B"
"w10154561DH","Read","U",5067,0,"Ex1B"
"w10157910IN","Read","U",4758,100,"Ex1B"
"w10161911MW","Read","U",15646,0,"Ex1B"
"w10162598_SNJ","Read","U",32753,0,"Ex1B"
"w10166105PM","Read","U",691,0,"Ex1B"
"w10167317_hms","Read","U",2414,0,"Ex1B"
"w1016751slc","Read","U",4285,0,"Ex1B"
"w10168496_hah","Read","U",2026,0,"Ex1B"
"w10181443km","Read","U",1754,0,"Ex1B"
"w10188493_yjj","Read","U",1309,0,"Ex1B"
"w10193069_sc","Read","U",6749,0,"Ex1B"
"10120923LH","Read","F",1576,100,"Ex1B"
"10129650KM","Read","F",3734,100,"Ex1B"
"10138868CH","Read","F",1620,100,"Ex1B"
"10163652TLW","Read","F",2115,100,"Ex1B"
"10177695TW","Read","F",348,0,"Ex1B"
"10180633GS","Read","F",1796,100,"Ex1B"
"w10059303_oms","Read","F",1623,100,"Ex1B"
"w10066961_rl","Read","F",3373,100,"Ex1B"
"w10085218KGC","Read","F",3593,100,"Ex1B"
"w10099070AB","Read","F",2383,100,"Ex1B"
"w10099139_AB","Read","F",22798,100,"Ex1B"
"w10118240","Read","F",1798,100,"Ex1B"
"w10121373","Read","F",1550,100,"Ex1B"
"w10139706","Read","F",1487,100,"Ex1B"
"w10140719_esr","Read","F",1871,100,"Ex1B"
"w10141507To","Read","F",2246,100,"Ex1B"
"w10141560_FG","Read","F",1456,100,"Ex1B"
"w10145939_jej","Read","F",1559,100,"Ex1B"
"w10146497_lmk","Read","F",2001,100,"Ex1B"
"w10147723_ifv","Read","F",1854,100,"Ex1B"
"w10154561DH","Read","F",1636,100,"Ex1B"
"w10157910IN","Read","F",1654,100,"Ex1B"
"w10161911MW","Read","F",2713,100,"Ex1B"
"w10162598_SNJ","Read","F",3666,100,"Ex1B"
"w10166105PM","Read","F",848,0,"Ex1B"
"w10167317_hms","Read","F",2037,100,"Ex1B"
"w1016751slc","Read","F",2450,100,"Ex1B"
"w10168496_hah","Read","F",1467,100,"Ex1B"
"w10181443km","Read","F",2153,100,"Ex1B"
"w10188493_yjj","Read","F",3011,100,"Ex1B"
"w10193069_sc","Read","F",1750,100,"Ex1B"
"10120923LH","Read","M",3047,0,"Ex1B"
"10129650KM","Read","M",3054,0,"Ex1B"
"10138868CH","Read","M",4927,0,"Ex1B"
"10163652TLW","Read","M",935,0,"Ex1B"
"10177695TW","Read","M",341,0,"Ex1B"
"10180633GS","Read","M",1907,100,"Ex1B"
"w10059303_oms","Read","M",15554,0,"Ex1B"
"w10066961_rl","Read","M",5861,100,"Ex1B"
"w10085218KGC","Read","M",3937,0,"Ex1B"
"w10099070AB","Read","M",843,0,"Ex1B"
"w10099139_AB","Read","M",2896,0,"Ex1B"
"w10118240","Read","M",2401,100,"Ex1B"
"w10121373","Read","M",4507,100,"Ex1B"
"w10139706","Read","M",11191,0,"Ex1B"
"w10140719_esr","Read","M",2561,0,"Ex1B"
"w10141507To","Read","M",2517,0,"Ex1B"
"w10141560_FG","Read","M",3699,0,"Ex1B"
"w10145939_jej","Read","M",1766,0,"Ex1B"
"w10146497_lmk","Read","M",2469,0,"Ex1B"
"w10147723_ifv","Read","M",2995,100,"Ex1B"
"w10154561DH","Read","M",763,0,"Ex1B"
"w10157910IN","Read","M",3996,0,"Ex1B"
"w10161911MW","Read","M",9334,0,"Ex1B"
"w10162598_SNJ","Read","M",6581,0,"Ex1B"
"w10166105PM","Read","M",767,0,"Ex1B"
"w10167317_hms","Read","M",2792,100,"Ex1B"
"w1016751slc","Read","M",5718,0,"Ex1B"
"w10168496_hah","Read","M",3068,100,"Ex1B"
"w10181443km","Read","M",962,0,"Ex1B"
"w10188493_yjj","Read","M",2632,100,"Ex1B"
"w10193069_sc","Read","M",10366,100,"Ex1B"
"10120923LH","Read","M",4302,0,"Ex1B"
"10129650KM","Read","M",2492,0,"Ex1B"
"10138868CH","Read","M",3324,100,"Ex1B"
"10163652TLW","Read","M",1292,0,"Ex1B"
"10177695TW","Read","M",315,0,"Ex1B"
"10180633GS","Read","M",1265,0,"Ex1B"
"w10059303_oms","Read","M",13033,100,"Ex1B"
"w10066961_rl","Read","M",3928,100,"Ex1B"
"w10085218KGC","Read","M",4640,0,"Ex1B"
"w10099070AB","Read","M",4348,100,"Ex1B"
"w10099139_AB","Read","M",2924,0,"Ex1B"
"w10118240","Read","M",2858,100,"Ex1B"
"w10121373","Read","M",2100,0,"Ex1B"
"w10139706","Read","M",3256,0,"Ex1B"
"w10140719_esr","Read","M",2244,100,"Ex1B"
"w10141507To","Read","M",3285,0,"Ex1B"
"w10141560_FG","Read","M",3182,0,"Ex1B"
"w10145939_jej","Read","M",2184,0,"Ex1B"
"w10146497_lmk","Read","M",3803,100,"Ex1B"
"w10147723_ifv","Read","M",3023,0,"Ex1B"
"w10154561DH","Read","M",1863,0,"Ex1B"
"w10157910IN","Read","M",3147,100,"Ex1B"
"w10161911MW","Read","M",3329,100,"Ex1B"
"w10162598_SNJ","Read","M",3052,0,"Ex1B"
"w10166105PM","Read","M",4112,0,"Ex1B"
"w10167317_hms","Read","M",3278,100,"Ex1B"
"w1016751slc","Read","M",5160,0,"Ex1B"
"w10168496_hah","Read","M",1891,100,"Ex1B"
"w10181443km","Read","M",3929,0,"Ex1B"
"w10188493_yjj","Read","M",1244,0,"Ex1B"
"w10193069_sc","Read","M",16858,0,"Ex1B"
"10120923LH","Read","M",3459,0,"Ex1B"
"10129650KM","Read","M",632,0,"Ex1B"
"10138868CH","Read","M",9456,100,"Ex1B"
"10163652TLW","Read","M",4095,100,"Ex1B"
"10177695TW","Read","M",301,0,"Ex1B"
"10180633GS","Read","M",2700,0,"Ex1B"
"w10059303_oms","Read","M",2728,100,"Ex1B"
"w10066961_rl","Read","M",3699,0,"Ex1B"
"w10085218KGC","Read","M",11102,0,"Ex1B"
"w10099070AB","Read","M",4165,0,"Ex1B"
"w10099139_AB","Read","M",37129,0,"Ex1B"
"w10118240","Read","M",1091,0,"Ex1B"
"w10121373","Read","M",4660,100,"Ex1B"
"w10139706","Read","M",2560,0,"Ex1B"
"w10140719_esr","Read","M",3355,100,"Ex1B"
"w10141507To","Read","M",6295,0,"Ex1B"
"w10141560_FG","Read","M",3344,100,"Ex1B"
"w10145939_jej","Read","M",2428,100,"Ex1B"
"w10146497_lmk","Read","M",7179,100,"Ex1B"
"w10147723_ifv","Read","M",3197,100,"Ex1B"
"w10154561DH","Read","M",14715,0,"Ex1B"
"w10157910IN","Read","M",3559,0,"Ex1B"
"w10161911MW","Read","M",10272,0,"Ex1B"
"w10162598_SNJ","Read","M",24931,0,"Ex1B"
"w10166105PM","Read","M",786,0,"Ex1B"
"w10167317_hms","Read","M",3346,100,"Ex1B"
"w1016751slc","Read","M",2668,0,"Ex1B"
"w10168496_hah","Read","M",2867,100,"Ex1B"
"w10181443km","Read","M",933,0,"Ex1B"
"w10188493_yjj","Read","M",1165,0,"Ex1B"
"w10193069_sc","Read","M",5626,100,"Ex1B"
