"Username","Stimuli.Cue","Stimuli.Answer","Stimuli.Stimuli.Notes","Response.JOL"
"6658d66a5e45cac0aaeb54de","INCENSE","SMELL","F",70
"6658d66a5e45cac0aaeb54de","OVEN","WEAVE","M",0
"6658d66a5e45cac0aaeb54de","MIRROR","MAROON","U",0
"6658d66a5e45cac0aaeb54de","SCHOOL","SIGN","M",30
"6658d66a5e45cac0aaeb54de","RAKE","PLANT","M",10
"6658d66a5e45cac0aaeb54de","SUGAR","RIDDLE","U",0
"6658d66a5e45cac0aaeb54de","MULE","DONKEY","F",90
"6658d66a5e45cac0aaeb54de","WAR","LOUD","M",0
"6658d66a5e45cac0aaeb54de","CASH","STUDY","U",0
"6658d66a5e45cac0aaeb54de","HORSE","TIRE","M",0
"6658d66a5e45cac0aaeb54de","BIRTHDAY","APPLE","M",0
"6658d66a5e45cac0aaeb54de","WAGE","MONEY","F",30
"6658d66a5e45cac0aaeb54de","SHELL","SHAKE","U",0
"6658d66a5e45cac0aaeb54de","DEATH","BUSINESS","U",0
"6658d66a5e45cac0aaeb54de","SWAN","BIRD","F",20
"6658d66a5e45cac0aaeb54de","KEYS","ROD","U",0
"6658d66a5e45cac0aaeb54de","CHERRY","RED","F",90
"6658d66a5e45cac0aaeb54de","DIETARY","SACK","U",0
"6658d66a5e45cac0aaeb54de","CRACKLE","ELECTION","U",0
"6658d66a5e45cac0aaeb54de","MIRROR","CHILDREN","U",0
"6658d66a5e45cac0aaeb54de","WASP","BUG","F",40
"6658d66a5e45cac0aaeb54de","STRETCH","CLOTH","U",0
"6658d66a5e45cac0aaeb54de","VEHICLE","CHARM","U",0
"6658d66a5e45cac0aaeb54de","SICK","HIDE","U",0
"6658d66a5e45cac0aaeb54de","HERD","COW","F",90
"667ede719ca58c270024e693","DIETARY","SACK","U",0
"667ede719ca58c270024e693","GRILL","LEG","M",0
"667ede719ca58c270024e693","ROUGH","WORM","M",2
"667ede719ca58c270024e693","ARTERY","BRONZE","U",0
"667ede719ca58c270024e693","HYGIENE","CLEAN","F",100
"667ede719ca58c270024e693","DOCUMENT","PAPER","F",80
"667ede719ca58c270024e693","TREE","PANCAKES","M",0
"667ede719ca58c270024e693","HAPPY","CAR","U",15
"667ede719ca58c270024e693","MAZE","PHONE","U",5
"667ede719ca58c270024e693","CHILL","COLD","F",100
"667ede719ca58c270024e693","SIP","DRINK","F",97
"667ede719ca58c270024e693","GIVE","STEAK","U",0
"667ede719ca58c270024e693","HEAVY","BIRD","M",0
"667ede719ca58c270024e693","FUZZY","BANG","U",50
"667ede719ca58c270024e693","TOOTH","COMB","M",0
"667ede719ca58c270024e693","SCALP","HEAD","F",96
"667ede719ca58c270024e693","HARD","BALL","M",20
"667ede719ca58c270024e693","PANTS","DOG","M",0
"667ede719ca58c270024e693","STRONG","ACCIDENT","U",0
"667ede719ca58c270024e693","BLAZE","FIRE","F",100
"667ede719ca58c270024e693","OVEN","WEAVE","M",0
"667ede719ca58c270024e693","LITTER","TRASH","F",100
"667ede719ca58c270024e693","KEYS","ROD","U",0
"667ede719ca58c270024e693","HORSE","TIRE","M",0
"667ede719ca58c270024e693","CEILING","RUG","M",0
"667ede719ca58c270024e693","PUSH","CLUTTER","U",10
"667ede719ca58c270024e693","MULE","DONKEY","F",100
"667ede719ca58c270024e693","WORD","SENTENCE","F",100
"667ede719ca58c270024e693","WASP","BUG","F",100
"667ede719ca58c270024e693","MEAT","KEYS","U",0
"667ede719ca58c270024e693","CRACKLE","ELECTION","U",0
"667ede719ca58c270024e693","NAP","SLEEP","F",100
"667ede719ca58c270024e693","CASH","STUDY","U",0
"667ede719ca58c270024e693","WAR","LOUD","M",0
"667ede719ca58c270024e693","ROOT","PLANT","F",100
"667ede719ca58c270024e693","SOAP","THIRST","M",0
"667ede719ca58c270024e693","MULE","DONKEY","F",100
"667ede719ca58c270024e693","EYES","TASTE","M",0
"667ede719ca58c270024e693","INCENSE","SMELL","F",90
"667ede719ca58c270024e693","LION","FLAG","M",0
"667ede719ca58c270024e693","BRIDGE","WATER","F",70
"667ede719ca58c270024e693","DEATH","BUSINESS","U",0
"667ede719ca58c270024e693","CHERRY","RED","F",80
"667ede719ca58c270024e693","RAKE","PLANT","M",50
"667ede719ca58c270024e693","CRY","BEER","M",10
"667ede719ca58c270024e693","LEAGUE","BASEBALL","F",90
"667ede719ca58c270024e693","SHELL","SHAKE","U",0
"667ede719ca58c270024e693","BAT","JUMP","M",50
"667ede719ca58c270024e693","CHOP","CUT","F",100
"667ede719ca58c270024e693","WINDOW","HANDLE","M",65
"667ede719ca58c270024e693","MIRROR","CHILDREN","U",15
"667ede719ca58c270024e693","ATTIRE","CLOTHES","F",100
"667ede719ca58c270024e693","STRETCH","CLOTH","U",20
"667ede719ca58c270024e693","CHISEL","HAMMER","F",100
"667ede719ca58c270024e693","AFFECTION","LOVE","F",100
"667ede719ca58c270024e693","VALLEY","TOP","M",75
"667ede719ca58c270024e693","ART","WOLF","U",15
"667ede719ca58c270024e693","ORCHID","FLOWER","F",100
"667ede719ca58c270024e693","FEUD","FIGHT","F",100
"667ede719ca58c270024e693","NURSE","COURT","M",20
"667ede719ca58c270024e693","REALITY","WATER","M",20
"667ede719ca58c270024e693","SCHOOL","SIGN","M",10
"667ede719ca58c270024e693","TRAP","MAN","M",5
"667ede719ca58c270024e693","WEDDING","HAND","M",30
"667ede719ca58c270024e693","SICK","HIDE","U",15
"667ede719ca58c270024e693","HERD","COW","F",50
"667ede719ca58c270024e693","HORNET","STING","F",50
"667ede719ca58c270024e693","CACTUS","PLANT","F",90
"667ede719ca58c270024e693","BENCH","HORN","U",40
"667ede719ca58c270024e693","RAZOR","ARM","M",30
"667ede719ca58c270024e693","SOON","BELT","U",10
"667ede719ca58c270024e693","MIRROR","MAROON","U",20
"667ede719ca58c270024e693","BIRTHDAY","APPLE","M",30
"667ede719ca58c270024e693","WAGE","MONEY","F",100
"667ede719ca58c270024e693","CREDIT","CARD","F",100
"667ede719ca58c270024e693","CIRCLE","FUN","M",20
"667ede719ca58c270024e693","LISTEN","FICTION","U",20
"667ede719ca58c270024e693","SUGAR","RIDDLE","U",20
"667ede719ca58c270024e693","BOTH","OUNCE","U",15
"667ede719ca58c270024e693","BEACH","SQUARE","M",30
"667ede719ca58c270024e693","VEHICLE","CHARM","U",20
"667ede719ca58c270024e693","CAKE","HAND","U",15
"667ede719ca58c270024e693","SUMMER","WHITE","M",30
"667ede719ca58c270024e693","TEMPERATURE","MORNING","U",30
"667ede719ca58c270024e693","KING","VASE","U",40
"667ede719ca58c270024e693","SWAN","BIRD","F",90
"667ede719ca58c270024e693","SIGN","TICK","U",70
"667ede719ca58c270024e693","DAY","BLACK","M",30
"667ede719ca58c270024e693","LEASE","TOIL","U",30
"667ede719ca58c270024e693","TUNA","FISH","F",100
"669ecb74a180f0e4cdb17b6d","VALLEY","TOP","M",1
"669ecb74a180f0e4cdb17b6d","TOOTH","COMB","M",1
"669ecb74a180f0e4cdb17b6d","HORNET","STING","F",10
"669ecb74a180f0e4cdb17b6d","AFFECTION","LOVE","F",50
"669ecb74a180f0e4cdb17b6d","CHISEL","HAMMER","F",50
"669ecb74a180f0e4cdb17b6d","SWAN","BIRD","F",20
"669ecb74a180f0e4cdb17b6d","HAPPY","CAR","U",0
"669ecb74a180f0e4cdb17b6d","TUNA","FISH","F",80
"669ecb74a180f0e4cdb17b6d","SOAP","THIRST","M",0
"669ecb74a180f0e4cdb17b6d","SCHOOL","SIGN","M",0
"669ecb74a180f0e4cdb17b6d","PUSH","CLUTTER","U",0
"669ecb74a180f0e4cdb17b6d","GIVE","STEAK","U",0
"669ecb74a180f0e4cdb17b6d","MAZE","PHONE","U",0
"669ecb74a180f0e4cdb17b6d","EYES","TASTE","M",0
"669ecb74a180f0e4cdb17b6d","HERD","COW","F",10
"669ecb74a180f0e4cdb17b6d","SIGN","TICK","U",0
"669ecb74a180f0e4cdb17b6d","ARTERY","BRONZE","U",0
"669ecb74a180f0e4cdb17b6d","ORCHID","FLOWER","F",20
"669ecb74a180f0e4cdb17b6d","OVEN","WEAVE","M",0
"669ecb74a180f0e4cdb17b6d","BIRTHDAY","APPLE","M",0
"669ecb74a180f0e4cdb17b6d","WINDOW","HANDLE","M",0
"669ecb74a180f0e4cdb17b6d","DIETARY","SACK","U",0
"669ecb74a180f0e4cdb17b6d","GRILL","LEG","M",0
"669ecb74a180f0e4cdb17b6d","CRACKLE","ELECTION","U",0
"669ecb74a180f0e4cdb17b6d","TEMPERATURE","MORNING","U",0
"669ecb74a180f0e4cdb17b6d","NAP","SLEEP","F",30
"669ecb74a180f0e4cdb17b6d","BRIDGE","WATER","F",25
"669ecb74a180f0e4cdb17b6d","NURSE","COURT","M",0
"669ecb74a180f0e4cdb17b6d","ROUGH","WORM","M",0
"669ecb74a180f0e4cdb17b6d","DEATH","BUSINESS","U",1
"669ecb74a180f0e4cdb17b6d","TREE","PANCAKES","M",0
"669ecb74a180f0e4cdb17b6d","KING","VASE","U",0
"669ecb74a180f0e4cdb17b6d","CIRCLE","FUN","M",0
"669ecb74a180f0e4cdb17b6d","WAR","LOUD","M",0
"669ecb74a180f0e4cdb17b6d","MULE","DONKEY","F",20
"669ecb74a180f0e4cdb17b6d","CAKE","HAND","U",0
"669ecb74a180f0e4cdb17b6d","MIRROR","MAROON","U",0
"669ecb74a180f0e4cdb17b6d","MEAT","KEYS","U",0
"669ecb74a180f0e4cdb17b6d","LISTEN","FICTION","U",0
"669ecb74a180f0e4cdb17b6d","SICK","HIDE","U",0
"669ecb74a180f0e4cdb17b6d","PANTS","DOG","M",0
"669ecb74a180f0e4cdb17b6d","HEAVY","BIRD","M",0
"669ecb74a180f0e4cdb17b6d","CREDIT","CARD","F",70
"669ecb74a180f0e4cdb17b6d","CHILL","COLD","F",40
"669ecb74a180f0e4cdb17b6d","HARD","BALL","M",2
"669ecb74a180f0e4cdb17b6d","ROOT","PLANT","F",5
"669ecb74a180f0e4cdb17b6d","VEHICLE","CHARM","U",0
"669ecb74a180f0e4cdb17b6d","BAT","JUMP","M",0
"669ecb74a180f0e4cdb17b6d","SOON","BELT","U",0
"669ecb74a180f0e4cdb17b6d","BLAZE","FIRE","F",30
"669ecb74a180f0e4cdb17b6d","DAY","BLACK","M",0
"669ecb74a180f0e4cdb17b6d","SUMMER","WHITE","M",0
"669ecb74a180f0e4cdb17b6d","CRY","BEER","M",0
"669ecb74a180f0e4cdb17b6d","STRONG","ACCIDENT","U",0
"669ecb74a180f0e4cdb17b6d","WEDDING","HAND","M",0
"669ecb74a180f0e4cdb17b6d","LITTER","TRASH","F",50
"669ecb74a180f0e4cdb17b6d","REALITY","WATER","M",0
"669ecb74a180f0e4cdb17b6d","LEAGUE","BASEBALL","F",20
"669ecb74a180f0e4cdb17b6d","RAKE","PLANT","M",1
"669ecb74a180f0e4cdb17b6d","BOTH","OUNCE","U",0
"669ecb74a180f0e4cdb17b6d","MIRROR","CHILDREN","U",0
"669ecb74a180f0e4cdb17b6d","SIP","DRINK","F",20
"669ecb74a180f0e4cdb17b6d","BEACH","SQUARE","M",0
"669ecb74a180f0e4cdb17b6d","KEYS","ROD","U",0
"669ecb74a180f0e4cdb17b6d","RAZOR","ARM","M",0
"669ecb74a180f0e4cdb17b6d","ATTIRE","CLOTHES","F",5
"669ecb74a180f0e4cdb17b6d","LEASE","TOIL","U",0
"669ecb74a180f0e4cdb17b6d","WASP","BUG","F",50
"669ecb74a180f0e4cdb17b6d","CASH","STUDY","U",0
"669ecb74a180f0e4cdb17b6d","CHERRY","RED","F",20
"669ecb74a180f0e4cdb17b6d","HYGIENE","CLEAN","F",50
"669ecb74a180f0e4cdb17b6d","CACTUS","PLANT","F",50
"669ecb74a180f0e4cdb17b6d","WAGE","MONEY","F",40
"669ecb74a180f0e4cdb17b6d","DOCUMENT","PAPER","F",50
"669ecb74a180f0e4cdb17b6d","INCENSE","SMELL","F",70
"669ecb74a180f0e4cdb17b6d","SUGAR","RIDDLE","U",0
"669ecb74a180f0e4cdb17b6d","SHELL","SHAKE","U",0
"669ecb74a180f0e4cdb17b6d","WORD","SENTENCE","F",30
"669ecb74a180f0e4cdb17b6d","LION","FLAG","M",0
"669ecb74a180f0e4cdb17b6d","FUZZY","BANG","U",0
"669ecb74a180f0e4cdb17b6d","TRAP","MAN","M",0
"669ecb74a180f0e4cdb17b6d","BENCH","HORN","U",0
"669ecb74a180f0e4cdb17b6d","SCALP","HEAD","F",10
"669ecb74a180f0e4cdb17b6d","FEUD","FIGHT","F",20
"669ecb74a180f0e4cdb17b6d","CEILING","RUG","M",0
"669ecb74a180f0e4cdb17b6d","MULE","DONKEY","F",40
"669ecb74a180f0e4cdb17b6d","CHOP","CUT","F",50
"669ecb74a180f0e4cdb17b6d","ART","WOLF","U",0
"669ecb74a180f0e4cdb17b6d","STRETCH","CLOTH","U",2
"669ecb74a180f0e4cdb17b6d","HORSE","TIRE","M",0
"66aa73eed4011801fda8c2ce","ART","WOLF","U",5
"66aa73eed4011801fda8c2ce","WASP","BUG","F",30
"66aa73eed4011801fda8c2ce","ROOT","PLANT","F",60
"66aa73eed4011801fda8c2ce","INCENSE","SMELL","F",80
"66aa73eed4011801fda8c2ce","SIGN","TICK","U",0
"66aa73eed4011801fda8c2ce","HAPPY","CAR","U",0
"66aa73eed4011801fda8c2ce","ARTERY","BRONZE","U",0
"66aa73eed4011801fda8c2ce","TEMPERATURE","MORNING","U",25
"66aa73eed4011801fda8c2ce","WAR","LOUD","M",30
"66aa73eed4011801fda8c2ce","PUSH","CLUTTER","U",5
"66aa73eed4011801fda8c2ce","HYGIENE","CLEAN","F",90
"66aa73eed4011801fda8c2ce","TUNA","FISH","F",90
"66aa73eed4011801fda8c2ce","NAP","SLEEP","F",75
"66aa73eed4011801fda8c2ce","HARD","BALL","M",65
"66aa73eed4011801fda8c2ce","FUZZY","BANG","U",15
"66aa73eed4011801fda8c2ce","LISTEN","FICTION","U",20
"66aa73eed4011801fda8c2ce","BAT","JUMP","M",5
"66aa73eed4011801fda8c2ce","ATTIRE","CLOTHES","F",70
"66aa73eed4011801fda8c2ce","WEDDING","HAND","M",50
"66aa73eed4011801fda8c2ce","SICK","HIDE","U",0
"66aa73eed4011801fda8c2ce","HORNET","STING","F",75
"66aa73eed4011801fda8c2ce","STRONG","ACCIDENT","U",5
"66aa73eed4011801fda8c2ce","KING","VASE","U",5
"66aa73eed4011801fda8c2ce","SIP","DRINK","F",95
"66aa73eed4011801fda8c2ce","VEHICLE","CHARM","U",25
"66aa73eed4011801fda8c2ce","RAZOR","ARM","M",35
"66aa73eed4011801fda8c2ce","GRILL","LEG","M",0
"66aa73eed4011801fda8c2ce","LEASE","TOIL","U",0
"66aa73eed4011801fda8c2ce","DIETARY","SACK","U",10
"66aa73eed4011801fda8c2ce","CASH","STUDY","U",30
"66aa73eed4011801fda8c2ce","OVEN","WEAVE","M",0
"66aa73eed4011801fda8c2ce","ROUGH","WORM","M",5
"66aa73eed4011801fda8c2ce","CHERRY","RED","F",80
"66aa73eed4011801fda8c2ce","STRETCH","CLOTH","U",65
"66aa73eed4011801fda8c2ce","CRACKLE","ELECTION","U",15
"66aa73eed4011801fda8c2ce","BLAZE","FIRE","F",75
"66aa73eed4011801fda8c2ce","WORD","SENTENCE","F",90
"66aa73eed4011801fda8c2ce","CHISEL","HAMMER","F",75
"66aa73eed4011801fda8c2ce","MEAT","KEYS","U",0
"66aa73eed4011801fda8c2ce","DEATH","BUSINESS","U",0
"66aa73eed4011801fda8c2ce","SHELL","SHAKE","U",5
"66aa73eed4011801fda8c2ce","CIRCLE","FUN","M",5
"66aa73eed4011801fda8c2ce","BIRTHDAY","APPLE","M",5
"66aa73eed4011801fda8c2ce","TRAP","MAN","M",10
"66aa73eed4011801fda8c2ce","SUMMER","WHITE","M",5
"66aa73eed4011801fda8c2ce","FEUD","FIGHT","F",75
"66aa73eed4011801fda8c2ce","MIRROR","CHILDREN","U",15
"66aa73eed4011801fda8c2ce","SOAP","THIRST","M",0
"66aa73eed4011801fda8c2ce","MULE","DONKEY","F",80
"66aa73eed4011801fda8c2ce","BEACH","SQUARE","M",0
"66aa73eed4011801fda8c2ce","HORSE","TIRE","M",0
"66aa73eed4011801fda8c2ce","AFFECTION","LOVE","F",90
"66aa73eed4011801fda8c2ce","BOTH","OUNCE","U",0
"66aa73eed4011801fda8c2ce","LITTER","TRASH","F",95
"66aa73eed4011801fda8c2ce","DOCUMENT","PAPER","F",90
"66aa73eed4011801fda8c2ce","TREE","PANCAKES","M",0
"66aa73eed4011801fda8c2ce","SCHOOL","SIGN","M",10
"66aa73eed4011801fda8c2ce","NURSE","COURT","M",0
"66aa73eed4011801fda8c2ce","PANTS","DOG","M",10
"66aa73eed4011801fda8c2ce","WAGE","MONEY","F",85
"66aa73eed4011801fda8c2ce","VALLEY","TOP","M",5
"66aa73eed4011801fda8c2ce","DAY","BLACK","M",0
"66aa73eed4011801fda8c2ce","EYES","TASTE","M",0
"66aa73eed4011801fda8c2ce","WINDOW","HANDLE","M",10
"66aa73eed4011801fda8c2ce","CRY","BEER","M",5
"66aa73eed4011801fda8c2ce","SOON","BELT","U",0
"66aa73eed4011801fda8c2ce","KEYS","ROD","U",0
"66aa73eed4011801fda8c2ce","CHILL","COLD","F",75
"66aa73eed4011801fda8c2ce","ORCHID","FLOWER","F",75
"66aa73eed4011801fda8c2ce","GIVE","STEAK","U",0
"66aa73eed4011801fda8c2ce","MIRROR","MAROON","U",0
"66aa73eed4011801fda8c2ce","SWAN","BIRD","F",80
"66aa73eed4011801fda8c2ce","CHOP","CUT","F",90
"66aa73eed4011801fda8c2ce","REALITY","WATER","M",0
"66aa73eed4011801fda8c2ce","CACTUS","PLANT","F",70
"66aa73eed4011801fda8c2ce","MULE","DONKEY","F",85
"66aa73eed4011801fda8c2ce","BRIDGE","WATER","F",50
"66aa73eed4011801fda8c2ce","HERD","COW","F",60
"66aa73eed4011801fda8c2ce","HEAVY","BIRD","M",10
"66aa73eed4011801fda8c2ce","RAKE","PLANT","M",50
"66aa73eed4011801fda8c2ce","CEILING","RUG","M",0
"66aa73eed4011801fda8c2ce","CREDIT","CARD","F",100
"66aa73eed4011801fda8c2ce","TOOTH","COMB","M",0
"66aa73eed4011801fda8c2ce","LEAGUE","BASEBALL","F",70
"66aa73eed4011801fda8c2ce","SCALP","HEAD","F",75
"66aa73eed4011801fda8c2ce","SUGAR","RIDDLE","U",0
"66aa73eed4011801fda8c2ce","BENCH","HORN","U",0
"66aa73eed4011801fda8c2ce","MAZE","PHONE","U",0
"66aa73eed4011801fda8c2ce","CAKE","HAND","U",0
"66aa73eed4011801fda8c2ce","LION","FLAG","M",15
"66ae69a893e6662364816866","TUNA","FISH","F",95
"66ae69a893e6662364816866","FUZZY","BANG","U",60
"66ae69a893e6662364816866","SUMMER","WHITE","M",50
"66ae69a893e6662364816866","CHISEL","HAMMER","F",75
"66ae69a893e6662364816866","ATTIRE","CLOTHES","F",100
"66ae69a893e6662364816866","MAZE","PHONE","U",80
"66ae69a893e6662364816866","MULE","DONKEY","F",40
"66ae69a893e6662364816866","MIRROR","CHILDREN","U",0
"66ae69a893e6662364816866","WAGE","MONEY","F",100
"66ae69a893e6662364816866","MULE","DONKEY","F",70
"66ae69a893e6662364816866","DIETARY","SACK","U",40
"66ae69a893e6662364816866","INCENSE","SMELL","F",80
"66ae69a893e6662364816866","REALITY","WATER","M",30
"66ae69a893e6662364816866","BRIDGE","WATER","F",50
"66ae69a893e6662364816866","BIRTHDAY","APPLE","M",10
"66ae69a893e6662364816866","MEAT","KEYS","U",5
"66ae69a893e6662364816866","VEHICLE","CHARM","U",5
"66ae69a893e6662364816866","TEMPERATURE","MORNING","U",10
"66ae69a893e6662364816866","CHILL","COLD","F",100
"66ae69a893e6662364816866","NAP","SLEEP","F",100
"66ae69a893e6662364816866","PANTS","DOG","M",20
"66ae69a893e6662364816866","KING","VASE","U",0
"66ae69a893e6662364816866","ORCHID","FLOWER","F",100
"66ae69a893e6662364816866","SOAP","THIRST","M",0
"66ae69a893e6662364816866","SCALP","HEAD","F",100
"66ae69a893e6662364816866","STRONG","ACCIDENT","U",5
"66ae69a893e6662364816866","WEDDING","HAND","M",40
"66ae69a893e6662364816866","TRAP","MAN","M",30
"66ae69a893e6662364816866","HORNET","STING","F",95
"66ae69a893e6662364816866","HARD","BALL","M",100
"66ae69a893e6662364816866","NURSE","COURT","M",20
"66ae69a893e6662364816866","SCHOOL","SIGN","M",80
"66ae69a893e6662364816866","WASP","BUG","F",80
"66ae69a893e6662364816866","FEUD","FIGHT","F",100
"66ae69a893e6662364816866","HAPPY","CAR","U",30
"66ae69a893e6662364816866","WORD","SENTENCE","F",80
"66ae69a893e6662364816866","CIRCLE","FUN","M",70
"66ae69a893e6662364816866","DAY","BLACK","M",30
"66ae69a893e6662364816866","OVEN","WEAVE","M",20
"66ae69a893e6662364816866","GIVE","STEAK","U",20
"66ae69a893e6662364816866","HERD","COW","F",80
"66ae69a893e6662364816866","EYES","TASTE","M",20
"66ae69a893e6662364816866","CRACKLE","ELECTION","U",10
"66ae69a893e6662364816866","BENCH","HORN","U",10
"66ae69a893e6662364816866","SHELL","SHAKE","U",20
"66ae69a893e6662364816866","CACTUS","PLANT","F",100
"66ae69a893e6662364816866","ARTERY","BRONZE","U",0
"66ae69a893e6662364816866","CRY","BEER","M",0
"66ae69a893e6662364816866","BOTH","OUNCE","U",0
"66ae69a893e6662364816866","AFFECTION","LOVE","F",100
"66ae69a893e6662364816866","WAR","LOUD","M",50
"66ae69a893e6662364816866","ROOT","PLANT","F",100
"66ae69a893e6662364816866","SWAN","BIRD","F",80
"66ae69a893e6662364816866","TOOTH","COMB","M",95
"66ae69a893e6662364816866","BLAZE","FIRE","F",99
"66ae69a893e6662364816866","ART","WOLF","U",20
"66ae69a893e6662364816866","STRETCH","CLOTH","U",60
"66ae69a893e6662364816866","LISTEN","FICTION","U",30
"66ae69a893e6662364816866","LEASE","TOIL","U",20
"66ae69a893e6662364816866","ROUGH","WORM","M",20
"66ae69a893e6662364816866","LEAGUE","BASEBALL","F",99
"66ae69a893e6662364816866","GRILL","LEG","M",10
"66ae69a893e6662364816866","RAKE","PLANT","M",70
"66ae69a893e6662364816866","DOCUMENT","PAPER","F",99
"66ae69a893e6662364816866","SIGN","TICK","U",20
"66ae69a893e6662364816866","LITTER","TRASH","F",100
"66ae69a893e6662364816866","CHOP","CUT","F",10
"66ae69a893e6662364816866","KEYS","ROD","U",20
"66ae69a893e6662364816866","HEAVY","BIRD","M",10
"66ae69a893e6662364816866","BAT","JUMP","M",50
"66ae69a893e6662364816866","SOON","BELT","U",30
"66ae69a893e6662364816866","HYGIENE","CLEAN","F",100
"66ae69a893e6662364816866","PUSH","CLUTTER","U",20
"66ae69a893e6662364816866","BEACH","SQUARE","M",10
"66ae69a893e6662364816866","CREDIT","CARD","F",100
"66ae69a893e6662364816866","SICK","HIDE","U",10
"66ae69a893e6662364816866","SIP","DRINK","F",100
"66ae69a893e6662364816866","WINDOW","HANDLE","M",70
"66ae69a893e6662364816866","TREE","PANCAKES","M",5
"66ae69a893e6662364816866","CEILING","RUG","M",10
"66ae69a893e6662364816866","SUGAR","RIDDLE","U",10
"66ae69a893e6662364816866","CHERRY","RED","F",100
"66ae69a893e6662364816866","CASH","STUDY","U",10
"66ae69a893e6662364816866","CAKE","HAND","U",10
"66ae69a893e6662364816866","VALLEY","TOP","M",10
"66ae69a893e6662364816866","MIRROR","MAROON","U",8
"66ae69a893e6662364816866","RAZOR","ARM","M",60
"66ae69a893e6662364816866","HORSE","TIRE","M",50
"66ae69a893e6662364816866","LION","FLAG","M",10
"66ae69a893e6662364816866","DEATH","BUSINESS","U",10
"66af819442fc10bb088169f4","LEAGUE","BASEBALL","F",25
"66af819442fc10bb088169f4","NAP","SLEEP","F",75
"66af819442fc10bb088169f4","FUZZY","BANG","U",10
"66af819442fc10bb088169f4","LION","FLAG","M",2
"66af819442fc10bb088169f4","WAGE","MONEY","F",65
"66af819442fc10bb088169f4","TRAP","MAN","M",5
"66af819442fc10bb088169f4","NURSE","COURT","M",0
"66af819442fc10bb088169f4","DOCUMENT","PAPER","F",60
"66af819442fc10bb088169f4","BRIDGE","WATER","F",40
"66af819442fc10bb088169f4","PUSH","CLUTTER","U",10
"66af819442fc10bb088169f4","CHISEL","HAMMER","F",65
"66af819442fc10bb088169f4","LITTER","TRASH","F",80
"66af819442fc10bb088169f4","ORCHID","FLOWER","F",90
"66af819442fc10bb088169f4","HAPPY","CAR","U",0
"66af819442fc10bb088169f4","LEASE","TOIL","U",0
"66af819442fc10bb088169f4","BENCH","HORN","U",0
"66af819442fc10bb088169f4","DAY","BLACK","M",0
"66af819442fc10bb088169f4","BAT","JUMP","M",5
"66af819442fc10bb088169f4","SCHOOL","SIGN","M",15
"66af819442fc10bb088169f4","TEMPERATURE","MORNING","U",3
"66af819442fc10bb088169f4","HERD","COW","F",50
"66af819442fc10bb088169f4","TOOTH","COMB","M",15
"66af819442fc10bb088169f4","CHOP","CUT","F",70
"66af819442fc10bb088169f4","KEYS","ROD","U",10
"66af819442fc10bb088169f4","CHILL","COLD","F",90
"66af819442fc10bb088169f4","REALITY","WATER","M",0
"66af819442fc10bb088169f4","SOAP","THIRST","M",0
"66af819442fc10bb088169f4","OVEN","WEAVE","M",0
"66af819442fc10bb088169f4","MIRROR","MAROON","U",0
"66af819442fc10bb088169f4","SOON","BELT","U",0
"66af819442fc10bb088169f4","STRETCH","CLOTH","U",20
"66af819442fc10bb088169f4","WAR","LOUD","M",10
"66af819442fc10bb088169f4","MEAT","KEYS","U",0
"66af819442fc10bb088169f4","SWAN","BIRD","F",95
"66af819442fc10bb088169f4","RAZOR","ARM","M",30
"66af819442fc10bb088169f4","CRACKLE","ELECTION","U",0
"66af819442fc10bb088169f4","GRILL","LEG","M",15
"66af819442fc10bb088169f4","HORSE","TIRE","M",2
"66af819442fc10bb088169f4","MULE","DONKEY","F",90
"66af819442fc10bb088169f4","TREE","PANCAKES","M",0
"66af819442fc10bb088169f4","MIRROR","CHILDREN","U",0
"66af819442fc10bb088169f4","SHELL","SHAKE","U",25
"66af819442fc10bb088169f4","KING","VASE","U",0
"66af819442fc10bb088169f4","TUNA","FISH","F",95
"66af819442fc10bb088169f4","SUGAR","RIDDLE","U",0
"66af819442fc10bb088169f4","DEATH","BUSINESS","U",2
"66af819442fc10bb088169f4","WASP","BUG","F",95
"66af819442fc10bb088169f4","SUMMER","WHITE","M",2
"66af819442fc10bb088169f4","CACTUS","PLANT","F",95
"66af819442fc10bb088169f4","RAKE","PLANT","M",62
"66af819442fc10bb088169f4","HARD","BALL","M",55
"66af819442fc10bb088169f4","SICK","HIDE","U",15
"66af819442fc10bb088169f4","CIRCLE","FUN","M",5
"66af819442fc10bb088169f4","LISTEN","FICTION","U",3
"66af819442fc10bb088169f4","FEUD","FIGHT","F",86
"66af819442fc10bb088169f4","SIGN","TICK","U",2
"66af819442fc10bb088169f4","BEACH","SQUARE","M",13
"66af819442fc10bb088169f4","STRONG","ACCIDENT","U",3
"66af819442fc10bb088169f4","BLAZE","FIRE","F",96
"66af819442fc10bb088169f4","BIRTHDAY","APPLE","M",0
"66af819442fc10bb088169f4","SCALP","HEAD","F",100
"66af819442fc10bb088169f4","VALLEY","TOP","M",7
"66af819442fc10bb088169f4","CEILING","RUG","M",5
"66af819442fc10bb088169f4","CRY","BEER","M",2
"66af819442fc10bb088169f4","INCENSE","SMELL","F",84
"66af819442fc10bb088169f4","ROUGH","WORM","M",2
"66af819442fc10bb088169f4","MULE","DONKEY","F",95
"66af819442fc10bb088169f4","WEDDING","HAND","M",15
